sid,dropout,male,race_num,math_ss,read_ss,scale_score_11_math,scale_score_11_read,gifted,ever_alternative,iep,pct_days_absent,gpa,frpl,ell
6328,0,1.0,1,11.0,31.0,12.0,15.0,0,0,0,2.462857,1.80525,1.0,0
6329,0,0.0,0,34.0,60.0,18.0,21.0,0,0,0,4.8648648,3.6717501000000006,1.0,0
6331,0,0.0,0,27.0,30.0,17.0,19.0,0,0,0,8.1926069,2.69485,1.0,0
6333,0,0.0,0,75.0,64.0,20.0,19.0,1,0,0,6.042962999999999,3.668,0.0,0
6335,0,1.0,0,14.0,9.0,-1.0,-1.0,0,0,1,9.7965612,3.175,1.0,0
6336,0,0.0,0,48.0,76.0,16.0,16.0,1,0,0,7.9096212,3.5955,1.0,0
6337,0,0.0,1,49.0,61.0,19.0,24.0,0,0,0,4.586305599999999,3.6452998999999995,1.0,0
6340,0,1.0,2,68.0,48.0,22.0,29.0,0,1,0,4.113636,2.0415001,0.0,1
6343,0,1.0,0,-1.0,6.0,24.0,18.0,0,1,1,0.0,3.4194998999999995,1.0,0
6348,0,0.0,0,45.0,70.0,22.0,27.0,0,0,0,3.7471752,3.3775001000000002,0.0,0
6351,0,1.0,2,-1.0,25.0,13.0,13.0,0,0,1,3.7149059999999996,1.9246900000000002,1.0,0
6352,0,1.0,0,34.0,37.0,18.0,16.0,0,0,0,3.7366905,3.1700001,1.0,0
6353,0,1.0,0,8.0,46.0,22.0,19.0,0,0,1,14.181422,2.2079999,1.0,0
6354,0,1.0,0,79.0,80.0,35.0,30.0,1,0,0,2.0117819,3.9584998999999996,0.0,0
6356,0,0.0,0,-1.0,-1.0,16.0,16.0,0,0,0,1.9291101000000002,4.0,1.0,0
6357,0,0.0,0,49.0,55.0,18.0,14.0,0,0,0,3.0143061,2.9545,0.0,0
6359,0,1.0,0,61.0,50.0,25.0,19.0,0,1,0,2.7896996,3.1900001000000002,0.0,0
6360,0,0.0,0,80.0,66.0,25.0,30.0,1,0,0,4.4921985,3.9773049,0.0,0
6362,0,1.0,4,14.0,42.0,26.0,14.0,0,0,0,5.7638693,2.01,1.0,0
6367,0,0.0,0,77.0,54.0,25.0,25.0,1,0,0,2.6794655,3.6329998999999997,0.0,0
6368,0,1.0,0,80.0,68.0,30.0,30.0,1,1,0,2.1025262000000002,3.9895,0.0,0
6369,0,0.0,2,36.0,57.0,16.0,19.0,0,0,0,7.7192307,2.1988649,1.0,0
6371,0,0.0,0,49.0,45.0,22.0,18.0,0,0,0,8.9540234,2.2719998,1.0,0
6374,0,1.0,0,11.0,11.0,16.0,17.0,0,0,0,13.403332999999998,2.8095,1.0,0
6376,0,1.0,1,-1.0,-1.0,15.0,14.0,0,0,0,2.5350499,2.0506535,0.0,0
6378,0,1.0,0,50.0,35.0,15.0,16.0,0,0,0,4.775568,2.4260001,1.0,0
6379,0,0.0,2,68.0,80.0,26.0,26.0,0,0,0,5.116046,2.3010001,1.0,1
6380,1,1.0,0,18.0,39.0,-1.0,-1.0,0,0,0,22.661112,1.6372,0.0,0
6381,0,1.0,0,60.0,57.0,-1.0,-1.0,0,0,0,4.1700287000000005,2.7989599999999997,0.0,0
6383,1,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0
6388,0,1.0,0,54.0,49.0,19.0,22.0,0,1,0,2.4676259,3.8675351000000004,1.0,0
6389,0,1.0,0,0.0,47.0,16.0,17.0,0,1,1,15.041758999999999,2.0,1.0,0
6393,0,0.0,0,45.0,42.0,14.0,18.0,0,1,0,4.413897,2.7430000000000003,1.0,0
6394,0,1.0,0,46.0,54.0,32.0,28.0,1,0,0,3.3435224999999997,3.8699999,0.0,0
6395,1,1.0,0,49.0,34.0,-1.0,-1.0,0,0,0,1.7893173999999998,1.7505,0.0,0
6397,0,1.0,0,79.0,67.0,23.0,25.0,1,0,0,2.559829,3.2455001,0.0,0
6398,0,1.0,3,27.0,31.0,36.0,28.0,0,0,1,2.9106381000000003,3.875,1.0,0
6403,0,0.0,0,53.0,54.0,21.0,17.0,0,0,0,6.4821682,3.3080001000000006,0.0,0
6405,0,0.0,0,27.0,37.0,15.0,19.0,0,1,0,4.6470585,2.38325,0.0,0
6407,1,0.0,-1,24.0,46.0,-1.0,-1.0,0,0,0,29.772308000000002,1.61215,1.0,0
6408,0,1.0,1,24.0,61.0,16.0,9.0,0,0,0,5.255682,2.5209999,1.0,0
6409,0,1.0,1,-1.0,15.0,-1.0,-1.0,0,0,1,8.0555553,1.6207,1.0,0
6410,1,0.0,0,68.0,66.0,19.0,28.0,1,0,0,24.852123000000002,2.5019999,1.0,0
6416,0,0.0,1,39.0,43.0,16.0,14.0,0,0,0,9.0329037,2.3158002,1.0,0
6419,0,0.0,0,50.0,80.0,24.0,24.0,0,0,0,7.1122303,3.430335,1.0,0
6421,0,0.0,0,39.0,61.0,15.0,16.0,1,1,0,7.267163799999999,2.5925,0.0,0
6422,0,0.0,0,8.0,39.0,13.0,12.0,0,1,0,12.762711999999999,3.2889999999999997,1.0,0
6423,0,0.0,0,3.0,43.0,12.0,11.0,0,0,1,3.6763008000000004,3.2889999999999997,1.0,0
6425,0,1.0,0,80.0,53.0,29.0,23.0,1,0,0,4.6120944,3.8390002,1.0,0
6427,0,1.0,0,0.0,31.0,-1.0,-1.0,0,0,1,4.063309200000001,2.1500001,1.0,0
6429,0,1.0,0,72.0,54.0,20.0,24.0,0,0,0,3.2830725,4.0,0.0,0
6431,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,29.355140999999996,1.5789,0.0,0
6435,0,0.0,0,2.0,40.0,14.0,11.0,0,0,0,0.0,3.138,0.0,0
6439,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,1,11.119719,1.9879,1.0,0
6440,0,0.0,0,-1.0,-1.0,16.0,15.0,0,0,0,9.539936099999998,3.128,1.0,0
6442,0,1.0,0,34.0,26.0,17.0,12.0,0,0,0,1.6998855,1.7589999,0.0,0
6444,0,1.0,0,32.0,49.0,14.0,16.0,0,0,1,1.3683454,2.6805,1.0,0
6445,0,1.0,0,63.0,51.0,26.0,26.0,1,0,0,14.709401999999999,2.9555502000000002,0.0,0
6446,1,1.0,1,16.0,0.0,15.0,15.0,0,1,1,18.381794,1.3095667,1.0,0
6447,0,0.0,0,80.0,80.0,25.0,31.0,1,1,0,3.233711,3.6869998,0.0,0
6459,0,1.0,0,44.0,49.0,25.0,20.0,0,0,0,1.1632948,3.0279999,0.0,0
6460,0,1.0,0,54.0,70.0,21.0,21.0,0,0,0,0.98289269,3.5450001,1.0,0
6462,0,1.0,0,33.0,45.0,18.0,21.0,0,0,0,13.830619,2.5109999,1.0,0
6463,0,0.0,0,43.0,46.0,14.0,24.0,1,1,0,10.146341,2.7445002,1.0,0
6465,0,0.0,1,22.0,46.0,20.0,23.0,0,0,1,4.5121255,3.64592,1.0,0
6466,0,0.0,0,49.0,55.0,17.0,23.0,1,0,0,1.5497159,3.5785,0.0,0
6467,1,0.0,2,-1.0,38.0,-1.0,-1.0,0,1,0,31.5625,1.12,1.0,0
6469,0,1.0,0,11.0,37.0,16.0,22.0,0,0,0,6.980805900000001,2.03,1.0,0
6471,0,0.0,1,16.0,50.0,14.0,17.0,0,0,0,6.7453766,3.0794501,0.0,0
6473,0,1.0,0,-1.0,-1.0,24.0,21.0,0,0,0,3.4345237999999996,3.4089998999999995,0.0,0
6474,0,0.0,4,59.0,43.0,24.0,27.0,0,0,0,1.5585715,3.8819999999999997,1.0,0
6476,0,1.0,0,68.0,63.0,21.0,19.0,0,0,0,1.5807561,1.722,1.0,0
6477,0,1.0,0,0.0,-1.0,17.0,12.0,0,1,0,16.058823,2.25,1.0,0
6478,0,0.0,-1,51.0,48.0,24.0,28.0,0,1,0,4.5778098,2.5634999,1.0,0
6484,0,0.0,0,33.0,57.0,15.0,19.0,0,0,0,3.5379112,2.8234,1.0,0
6485,0,1.0,0,-1.0,-1.0,18.0,20.0,0,0,0,5.1907511,3.3440001000000006,0.0,0
6488,0,0.0,1,0.0,16.0,15.0,8.0,0,1,1,11.996473,1.60325,0.0,0
6489,0,0.0,0,41.0,44.0,15.0,22.0,0,0,0,23.174484,1.818,1.0,0
6490,0,1.0,0,70.0,48.0,19.0,21.0,0,0,0,7.7298446,2.0590866,1.0,0
6491,0,1.0,0,61.0,80.0,23.0,26.0,0,1,0,27.280234999999998,1.3174,1.0,0
6492,0,1.0,0,-1.0,-1.0,19.0,15.0,0,1,0,7.8071947,2.3539751,0.0,0
6495,0,1.0,0,22.0,37.0,15.0,12.0,0,0,0,10.295580000000001,2.3559999,1.0,0
6496,0,0.0,0,37.0,42.0,17.0,12.0,0,0,0,2.9800854,1.9100001,0.0,0
6497,0,0.0,0,29.0,37.0,16.0,15.0,0,0,0,2.9282639,3.3899998999999994,0.0,0
6498,0,0.0,0,44.0,57.0,21.0,22.0,0,0,0,9.3406754,2.5089998,1.0,0
6500,0,1.0,0,5.0,11.0,14.0,12.0,0,1,1,4.5193481,1.55556,1.0,0
6501,0,0.0,0,14.0,33.0,15.0,16.0,0,0,0,22.366459,2.0,1.0,0
6502,0,1.0,0,70.0,80.0,23.0,23.0,0,1,0,3.5447979,3.4739999999999998,1.0,0
6503,0,0.0,0,46.0,77.0,25.0,32.0,0,0,0,3.4289773,2.7695,0.0,0
6507,0,1.0,0,49.0,49.0,24.0,24.0,0,0,0,4.455202099999999,3.6595001000000003,0.0,0
6509,0,0.0,0,22.0,52.0,15.0,20.0,0,1,0,5.4559388,2.6600001,1.0,0
6516,0,1.0,0,31.0,35.0,23.0,27.0,0,0,0,1.7557803,2.783,1.0,0
6517,0,0.0,0,80.0,71.0,23.0,33.0,1,0,0,2.6215827000000003,3.0,0.0,0
6520,0,0.0,0,62.0,58.0,26.0,30.0,0,0,0,4.3079095,3.3600001000000006,0.0,0
6522,0,0.0,0,52.0,69.0,16.0,28.0,1,0,0,11.151213,2.6059999,0.0,0
6524,0,0.0,0,56.0,50.0,25.0,23.0,1,0,0,12.145534,3.1319451000000003,1.0,0
6525,0,1.0,0,80.0,80.0,36.0,29.0,1,0,0,8.4843311,4.0,1.0,0
6529,0,0.0,0,80.0,38.0,25.0,26.0,0,0,0,3.2550142,3.1321101000000002,0.0,0
6531,0,0.0,0,19.0,34.0,16.0,18.0,0,0,0,2.425107,3.4339999999999997,1.0,0
6536,0,1.0,0,-1.0,27.0,15.0,14.0,0,0,0,2.1325967,2.451,1.0,0
6541,1,0.0,1,23.0,56.0,-1.0,-1.0,0,0,0,14.808511,2.6115,1.0,0
6542,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,2.172857,2.8559999,1.0,0
6543,0,0.0,0,57.0,64.0,16.0,14.0,0,0,0,4.334293799999999,3.31125,0.0,0
6544,1,0.0,2,-1.0,-1.0,-1.0,-1.0,0,1,0,10.52984,3.6470498999999994,1.0,0
6545,0,1.0,3,57.0,34.0,16.0,14.0,1,0,0,10.710600999999999,1.587,0.0,0
6550,0,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,13.636364000000002,1.86975,0.0,0
6551,1,1.0,0,30.0,39.0,-1.0,-1.0,0,0,0,13.251163,2.2080002,1.0,0
6552,0,0.0,0,44.0,42.0,17.0,25.0,0,0,0,15.427129,2.6039,0.0,0
6554,0,0.0,0,-1.0,-1.0,15.0,15.0,0,0,0,4.641790900000001,2.7,1.0,1
6558,0,0.0,0,30.0,44.0,16.0,15.0,0,0,0,7.9739504,2.079,1.0,0
6559,0,1.0,0,32.0,64.0,17.0,14.0,1,0,0,2.4401772,2.21,1.0,0
6562,0,0.0,0,72.0,67.0,27.0,33.0,0,0,0,2.0971429,3.5085001000000005,0.0,0
6564,0,1.0,0,41.0,37.0,19.0,28.0,0,0,0,5.3005695,3.7370334,0.0,0
6565,0,1.0,0,24.0,50.0,16.0,22.0,0,0,0,1.0722543,3.2329249,1.0,0
6566,0,0.0,0,-1.0,-1.0,23.0,23.0,0,0,0,0.56521738,2.415,0.0,0
6567,0,1.0,0,48.0,43.0,21.0,16.0,1,0,0,3.0,3.5149998999999994,1.0,0
6569,0,1.0,0,64.0,55.0,20.0,22.0,0,0,0,2.0622317999999997,3.30405,0.0,0
6570,0,0.0,0,33.0,42.0,18.0,19.0,0,1,0,2.0529299,3.1110001,0.0,0
6571,0,0.0,0,30.0,42.0,15.0,12.0,0,0,0,1.4816383999999998,1.7719133000000002,0.0,0
6572,0,0.0,0,-1.0,-1.0,13.0,14.0,0,1,1,5.1857357,2.9139999999999997,1.0,0
6573,0,1.0,0,53.0,48.0,19.0,22.0,0,0,0,6.5965667,2.65925,0.0,0
6575,0,0.0,0,31.0,37.0,17.0,18.0,0,1,0,10.420977,2.8927751,1.0,0
6577,0,1.0,0,29.0,30.0,15.0,14.0,0,0,0,4.6627564,1.02615,1.0,0
6578,0,1.0,0,33.0,45.0,-1.0,-1.0,0,1,1,12.508148,3.0609002,1.0,0
6579,0,1.0,0,70.0,46.0,15.0,12.0,0,0,0,9.243243199999998,3.0510001,1.0,0
6580,1,1.0,0,-1.0,-1.0,15.0,13.0,0,1,1,5.230088200000001,1.6490599999999997,1.0,0
6583,1,1.0,0,26.0,52.0,-1.0,-1.0,0,0,0,0.97341216,1.2414999,1.0,0
6584,0,1.0,0,75.0,80.0,23.0,27.0,1,0,0,10.865672,3.7424998,1.0,0
6586,0,0.0,0,43.0,75.0,14.0,7.0,0,0,1,8.2959642,3.2344999,1.0,0
6589,0,1.0,0,5.0,29.0,16.0,12.0,0,0,1,2.6747851000000002,2.250195,0.0,0
6593,0,1.0,0,-1.0,-1.0,15.0,12.0,0,1,0,13.272301,2.35975,1.0,0
6594,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,1.1426087999999999,-1.0,1.0,0
6598,0,1.0,0,53.0,67.0,26.0,23.0,0,1,0,4.4935989,3.8900001000000004,1.0,0
6600,0,1.0,0,59.0,41.0,25.0,29.0,0,0,0,2.9646893,2.1550002,1.0,0
6601,0,0.0,0,80.0,80.0,26.0,22.0,0,0,1,7.0142856,3.9688501000000005,0.0,0
6603,0,0.0,0,-1.0,47.0,18.0,19.0,0,0,0,3.9335217000000005,3.5,-1.0,0
6604,0,0.0,0,18.0,52.0,15.0,21.0,0,0,0,9.0229883,2.6164999,1.0,0
6606,0,1.0,3,-1.0,-1.0,17.0,20.0,0,0,0,12.858948,2.5075002,1.0,0
6608,0,0.0,0,80.0,80.0,28.0,30.0,1,0,0,4.1581922,3.8045001000000003,0.0,0
6609,0,0.0,0,70.0,59.0,26.0,33.0,1,0,0,4.9120002000000005,3.8625,0.0,0
6611,0,0.0,0,34.0,52.0,16.0,18.0,0,0,0,9.119999900000002,3.8902001000000004,1.0,0
6613,1,1.0,1,48.0,48.0,-1.0,-1.0,1,0,0,4.4480796,2.5250001,1.0,0
6614,0,0.0,0,31.0,64.0,23.0,19.0,0,0,0,2.3244004,3.355,1.0,0
6615,0,1.0,1,45.0,44.0,17.0,20.0,1,1,0,18.179910999999997,2.3859999,1.0,0
6618,0,0.0,1,55.0,48.0,19.0,21.0,1,0,0,1.2410841000000001,2.7915001,0.0,0
6620,0,0.0,0,37.0,19.0,17.0,15.0,0,0,0,6.2968755,2.5349998,0.0,0
6621,0,1.0,0,42.0,34.0,16.0,12.0,0,1,0,7.0977015,2.3399999,0.0,0
6623,0,1.0,0,58.0,38.0,17.0,13.0,0,0,0,5.0757145999999995,2.4682,0.0,0
6626,0,0.0,0,0.0,-1.0,-1.0,-1.0,0,1,0,10.854460000000001,2.5725,0.0,0
6627,0,0.0,0,24.0,32.0,15.0,15.0,0,0,0,9.3624992,2.174,1.0,0
6629,0,1.0,0,-1.0,25.0,15.0,12.0,0,1,0,10.164483,2.9170001,1.0,0
6634,0,1.0,0,16.0,39.0,15.0,18.0,0,0,1,0.72150069,2.1676667000000003,0.0,0
6635,1,1.0,0,27.0,14.0,13.0,13.0,0,0,1,8.884785699999998,1.9280000000000002,1.0,0
6637,0,1.0,4,44.0,55.0,21.0,29.0,1,0,0,1.5220483999999999,3.27685,0.0,0
6638,0,0.0,0,58.0,71.0,23.0,24.0,0,0,0,4.8482655999999995,3.4070001000000003,1.0,0
6645,0,1.0,0,62.0,52.0,24.0,28.0,1,0,0,8.883787199999999,1.89125,0.0,0
6646,0,1.0,0,-1.0,-1.0,19.0,23.0,0,0,0,2.2042859,3.9207001000000004,0.0,0
6647,0,0.0,0,28.0,35.0,14.0,13.0,0,0,0,3.3700001000000004,1.3578999,0.0,0
6648,1,1.0,0,29.0,33.0,-1.0,-1.0,0,0,0,19.100889000000002,0.46344003,1.0,0
6649,1,1.0,4,-1.0,-1.0,15.0,19.0,0,0,0,9.1836329,3.3333349,1.0,0
6650,0,1.0,0,61.0,57.0,23.0,24.0,1,0,0,2.9026346000000003,3.30125,0.0,0
6652,0,1.0,0,-1.0,-1.0,16.0,12.0,0,0,0,6.6547789999999996,2.7214499,1.0,0
6654,0,1.0,0,62.0,49.0,19.0,17.0,1,0,0,4.728715900000001,3.5830002,0.0,0
6658,0,0.0,0,56.0,64.0,17.0,20.0,0,0,0,6.127325099999999,3.1300001,0.0,0
6659,1,1.0,0,25.0,38.0,14.0,18.0,0,0,0,7.7234955,1.6116667,1.0,0
6662,0,0.0,0,49.0,66.0,19.0,24.0,0,0,0,3.9482013999999994,3.4955001000000006,0.0,0
6664,0,0.0,0,-1.0,-1.0,21.0,14.0,0,1,0,13.87539,2.352,0.0,0
6667,0,1.0,0,29.0,52.0,16.0,18.0,0,0,0,4.752941099999999,1.9555,1.0,0
6668,1,0.0,0,46.0,51.0,23.0,23.0,0,0,0,5.6517344000000005,3.165,0.0,0
6670,0,1.0,0,46.0,54.0,16.0,25.0,1,0,0,4.9042859000000005,2.6355,1.0,0
6672,0,0.0,1,33.0,46.0,18.0,22.0,0,0,0,7.0879997999999995,3.5110002000000002,1.0,0
6673,0,0.0,1,39.0,46.0,16.0,23.0,0,0,0,21.322765,2.3290501,1.0,0
6675,0,1.0,0,5.0,13.0,12.0,11.0,0,0,1,6.177143099999999,2.4067001,1.0,0
6676,0,1.0,3,-1.0,-1.0,27.0,27.0,0,0,0,0.76300579,3.7319,-1.0,0
6678,0,1.0,0,34.0,24.0,16.0,19.0,0,0,0,3.114754,3.7379998999999997,0.0,0
6679,0,1.0,0,0.0,-1.0,15.0,13.0,0,0,0,12.538461999999999,1.2857,1.0,0
6681,0,0.0,1,39.0,42.0,17.0,24.0,0,0,0,7.5734663,3.2759332999999997,1.0,0
6683,0,1.0,0,6.0,25.0,14.0,9.0,0,0,1,8.5480766,2.3899999,1.0,0
6687,1,0.0,1,43.0,46.0,23.0,20.0,0,0,0,3.3214285000000006,1.36,1.0,0
6688,0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,1,6.3246374,2.553,1.0,0
6689,0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,13.923186,2.4535,1.0,0
6694,0,0.0,0,37.0,35.0,16.0,20.0,0,0,0,6.030259099999999,2.1877501,1.0,0
6695,0,0.0,0,44.0,49.0,18.0,12.0,0,0,0,0.83365571,3.9219998999999994,0.0,0
6696,0,1.0,1,41.0,39.0,16.0,12.0,0,0,0,3.2177648999999997,2.1301351000000004,0.0,0
6697,0,0.0,0,48.0,40.0,17.0,13.0,0,0,0,1.6681286,3.6598601000000004,0.0,0
6699,0,0.0,0,47.0,46.0,15.0,18.0,0,0,0,7.398581500000001,3.3685,0.0,0
6700,0,1.0,0,55.0,34.0,18.0,11.0,0,1,0,1.9719349999999998,2.77425,1.0,0
6701,0,0.0,0,59.0,77.0,22.0,25.0,0,0,0,8.853868499999999,2.9549999,1.0,0
6702,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,14.44,0.43799999,-1.0,0
6703,0,1.0,0,28.0,42.0,17.0,11.0,0,0,1,6.037464099999999,2.71,1.0,0
6705,0,0.0,0,0.0,43.0,32.0,30.0,0,0,0,22.433016000000002,4.0,1.0,0
6707,0,1.0,0,28.0,11.0,16.0,10.0,0,0,0,10.685715,1.429,0.0,0
6709,0,0.0,0,55.0,54.0,24.0,22.0,1,0,0,8.1512966,3.8970001000000005,0.0,0
6713,0,0.0,0,0.0,12.0,15.0,13.0,0,0,0,36.503006,2.6275001000000002,1.0,0
6715,0,1.0,0,61.0,48.0,17.0,26.0,1,0,0,5.2174535,2.7849998,0.0,0
6717,0,1.0,0,39.0,56.0,17.0,18.0,0,0,0,3.0042856,3.0710001,0.0,0
6720,0,1.0,1,31.0,32.0,24.0,22.0,0,0,0,0.0,3.533,1.0,0
6725,1,0.0,1,0.0,-1.0,-1.0,-1.0,0,1,0,28.360489,0.35293332,1.0,0
6726,0,1.0,0,-1.0,-1.0,20.0,22.0,0,0,0,4.5253515,3.4978498999999994,0.0,0
6727,1,1.0,1,-1.0,25.0,-1.0,-1.0,0,0,1,18.60577,1.1589200000000002,1.0,0
6729,0,0.0,0,80.0,58.0,27.0,27.0,1,0,0,2.2217515,3.862,0.0,0
6733,0,1.0,0,-1.0,-1.0,24.0,16.0,0,0,0,9.452525099999999,2.6567149,1.0,0
6737,0,1.0,0,49.0,38.0,27.0,25.0,1,1,0,10.784641,3.2379999,1.0,0
6742,0,0.0,0,11.0,57.0,16.0,20.0,1,0,0,5.6701388,3.1137252,0.0,0
6744,0,0.0,0,22.0,41.0,14.0,17.0,0,1,1,10.361363,2.13905,1.0,0
6749,0,1.0,0,43.0,46.0,15.0,13.0,0,0,1,14.752173999999998,1.734,1.0,0
6751,0,0.0,1,19.0,39.0,15.0,17.0,0,1,0,9.4748201,1.04,1.0,0
6752,0,0.0,0,37.0,64.0,22.0,29.0,0,1,0,9.887283300000002,3.4187851,1.0,0
6754,0,1.0,0,48.0,40.0,16.0,21.0,0,0,0,2.454802,2.7220001,0.0,0
6756,0,0.0,0,60.0,51.0,25.0,25.0,0,0,0,2.919034,3.8994497999999997,0.0,0
6757,0,1.0,0,68.0,56.0,24.0,25.0,1,1,0,6.3022599,2.6663499,0.0,0
6759,0,1.0,0,28.0,56.0,15.0,13.0,0,0,0,9.215006800000001,2.1595001,1.0,0
6760,0,0.0,2,75.0,74.0,20.0,24.0,0,0,0,8.929597900000001,2.9408951,1.0,0
6761,0,1.0,0,37.0,47.0,14.0,18.0,0,0,0,12.397183,2.3294001,1.0,0
6764,0,0.0,1,34.0,45.0,16.0,12.0,0,1,0,31.34005,1.40316,1.0,0
6766,0,0.0,0,38.0,64.0,17.0,9.0,0,0,0,5.017315900000001,2.5699999,1.0,0
6767,0,0.0,0,34.0,35.0,15.0,15.0,0,0,0,10.958274000000001,3.0780001,1.0,0
6768,0,1.0,0,39.0,46.0,17.0,19.0,1,0,0,5.8779072999999995,3.3295002,1.0,0
6770,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,13.961539000000002,1.6410199,1.0,0
6772,0,0.0,0,-1.0,-1.0,26.0,32.0,1,1,0,6.876288400000001,3.661,1.0,0
6773,0,0.0,0,16.0,38.0,13.0,17.0,0,0,1,31.750709999999998,2.4289999,0.0,0
6774,1,1.0,0,0.0,-1.0,-1.0,-1.0,0,1,1,2.4818732999999997,-1.0,1.0,0
6777,0,0.0,0,24.0,43.0,16.0,22.0,0,0,0,11.789029,2.6560001,0.0,0
6780,1,1.0,0,60.0,68.0,-1.0,-1.0,0,0,0,3.9797981,2.1347499,0.0,0
6783,0,0.0,1,7.0,28.0,15.0,12.0,0,0,0,9.524407400000001,2.4607501,1.0,0
6784,1,0.0,0,-1.0,17.0,-1.0,-1.0,0,0,0,25.970043,0.7671600000000001,0.0,0
6786,0,1.0,2,43.0,34.0,27.0,28.0,1,0,0,0.05571428,4.0,1.0,0
6787,0,0.0,0,0.0,24.0,15.0,14.0,0,0,1,18.599079,2.1744348999999996,1.0,0
6790,0,0.0,0,37.0,49.0,21.0,21.0,1,0,0,3.1308724999999997,3.1137252,0.0,0
6795,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,30.0,1.125,0.0,0
6799,0,1.0,0,13.0,33.0,20.0,26.0,1,0,0,1.7914286,3.233,1.0,0
6800,0,1.0,0,59.0,40.0,23.0,14.0,0,0,0,4.482658900000001,3.237,0.0,0
6801,0,1.0,0,56.0,41.0,23.0,21.0,1,0,0,6.0751447999999995,1.9453973999999998,0.0,0
6805,1,1.0,4,22.0,26.0,-1.0,-1.0,0,1,0,15.554112,1.114,1.0,0
6807,0,0.0,0,25.0,37.0,16.0,12.0,1,1,0,7.419864200000001,3.112,1.0,0
6808,0,1.0,2,80.0,60.0,25.0,24.0,0,0,1,0.0,3.9010000000000002,1.0,0
6814,0,1.0,0,5.0,13.0,16.0,15.0,0,1,0,14.081362,1.561,1.0,0
6816,1,0.0,1,50.0,49.0,-1.0,-1.0,0,0,0,21.550915,1.2940401000000001,1.0,0
6819,0,1.0,0,32.0,43.0,17.0,15.0,0,1,0,10.841716,2.02775,1.0,0
6821,0,1.0,0,-1.0,-1.0,15.0,14.0,0,0,1,10.869565,1.9299998999999999,0.0,0
6822,0,0.0,0,17.0,54.0,15.0,15.0,0,0,0,3.546875,1.365,1.0,0
6828,0,1.0,0,35.0,49.0,21.0,26.0,0,0,0,8.6257401,3.2785001000000005,1.0,0
6830,0,1.0,1,40.0,53.0,20.0,19.0,0,0,0,1.352941,3.0764999,1.0,0
6831,0,1.0,0,11.0,28.0,21.0,15.0,0,0,0,5.4166669999999995,2.0225,1.0,0
6834,0,1.0,0,56.0,38.0,16.0,19.0,0,0,0,1.5695266,3.0826001,0.0,0
6837,1,0.0,2,44.0,52.0,17.0,29.0,0,0,0,9.532951400000002,2.9410000000000003,1.0,1
6838,0,0.0,0,37.0,42.0,19.0,14.0,0,0,0,14.836619,1.9355,0.0,0
6841,0,0.0,0,50.0,40.0,21.0,12.0,0,0,0,5.5920115,3.3994,1.0,0
6842,0,0.0,1,30.0,52.0,25.0,25.0,0,1,0,9.112582199999999,3.2557499,1.0,0
6843,0,1.0,0,4.0,21.0,18.0,17.0,0,0,0,6.1521419999999996,2.5820999,0.0,0
6845,1,0.0,0,52.0,57.0,-1.0,-1.0,0,1,0,7.317415700000001,3.0525,1.0,0
6847,0,1.0,0,75.0,80.0,22.0,25.0,1,1,0,8.3498545,3.5934998999999994,1.0,0
6848,1,1.0,0,50.0,44.0,-1.0,-1.0,0,1,0,22.199413,0.87920004,1.0,0
6849,0,1.0,1,-1.0,-1.0,15.0,14.0,0,0,1,34.360561,2.4519999,1.0,0
6850,0,1.0,0,0.0,-1.0,15.0,15.0,0,1,0,7.4267106,1.702,0.0,0
6851,1,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,52.912792,1.7143,1.0,0
6852,0,1.0,0,29.0,45.0,16.0,20.0,0,1,0,19.776314000000003,2.263,1.0,0
6853,0,0.0,0,36.0,56.0,15.0,17.0,0,0,0,6.2533331,2.7220001,1.0,0
6854,0,1.0,0,63.0,49.0,-1.0,-1.0,0,0,1,12.395563000000001,1.5706733,1.0,0
6858,0,0.0,1,45.0,51.0,19.0,25.0,0,1,0,3.985465,2.6960001,1.0,0
6859,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,20.187136,2.0144999,1.0,0
6862,0,1.0,1,-1.0,-1.0,14.0,16.0,0,0,0,8.7147541,3.2,0.0,0
6863,0,1.0,0,45.0,49.0,14.0,11.0,1,1,0,15.934985000000001,1.91625,0.0,0
6864,0,1.0,0,61.0,33.0,14.0,15.0,0,0,1,8.7846603,2.82265,1.0,0
6867,0,1.0,0,66.0,56.0,29.0,29.0,1,0,0,0.32571429,2.6100001,0.0,0
6868,0,1.0,0,0.0,31.0,23.0,20.0,0,1,0,6.5411763,2.1205001,1.0,0
