sid,Urbanicity_City: Large,Urbanicity_City: Small,Urbanicity_Rural: Distant,Urbanicity_Rural: Fringe,Urbanicity_Rural: Remote,Urbanicity_Suburb: Large,Urbanicity_Suburb: Mid-size,Urbanicity_Suburb: Small,Urbanicity_Town: Distant,Urbanicity_Town: Fringe,Urbanicity_Town: Remote,dropout,urbanicity
5415,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5417,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5418,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5419,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5421,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5422,0,0,0,0,0,0,1,0,0,0,0,1.0,Suburb: Mid-size
5424,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5426,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5427,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5432,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5433,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5434,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5438,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5441,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5443,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5444,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
5445,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5448,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5450,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5455,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5456,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
5457,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5460,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5461,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5463,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5466,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5467,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5471,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5472,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5473,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
5475,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5476,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5478,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
5480,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5481,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5483,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5489,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5491,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5492,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
5497,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
5500,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5501,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
5503,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
5505,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5507,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5508,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5509,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5512,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5517,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5519,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
5520,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5524,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5525,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5527,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5528,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5530,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5534,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5535,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5539,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5542,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5547,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5550,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5551,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
5553,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5554,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
5555,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5556,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5562,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5567,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5568,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
5570,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5571,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5578,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5583,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
5587,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5589,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5591,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5592,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5593,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5594,0,0,0,0,1,0,0,0,0,0,0,1.0,Rural: Remote
5595,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5596,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5597,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5600,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5601,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5602,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5604,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5606,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5607,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
5608,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5609,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
5610,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5612,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5613,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5615,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
5617,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5619,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5620,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5621,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5622,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5623,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5626,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5627,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5628,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5631,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5632,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5633,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5634,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5635,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5636,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5638,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
5640,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5642,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5643,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5644,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
5645,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5649,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5652,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5654,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
5655,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5656,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5657,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5658,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5662,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
5663,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5664,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5666,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5668,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5669,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5674,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5678,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
5679,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
5680,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
5681,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5683,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5684,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5688,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5689,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5692,0,1,0,0,0,0,0,0,0,0,0,1.0,City: Small
5693,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5694,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5699,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5702,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5703,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
5705,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5706,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5707,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5709,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5713,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5720,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5722,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5723,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5726,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5727,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5728,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5729,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5731,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5732,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5736,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5742,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5744,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5748,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5749,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5750,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5752,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5754,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5757,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
5758,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
5759,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5760,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
5761,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5762,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5763,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5764,0,1,0,0,0,0,0,0,0,0,0,1.0,City: Small
5767,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5769,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
5775,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5776,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5780,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
5781,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5782,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5784,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5786,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5789,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5792,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5793,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5795,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5797,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5799,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5801,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5803,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
5805,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5807,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5810,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5811,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5814,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5815,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5816,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
5817,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
5819,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5821,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5822,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
5825,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5828,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5832,0,1,0,0,0,0,0,0,0,0,0,1.0,City: Small
5833,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5834,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
5836,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5837,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
5838,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5843,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5847,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5850,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5855,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5856,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5858,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5864,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
5865,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
5867,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5868,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
5873,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5874,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5877,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5879,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5882,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5883,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5887,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
5892,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5893,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5894,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5899,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5904,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5905,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
5906,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5907,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
5908,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5909,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5910,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5912,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5913,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5917,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5920,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5923,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5924,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5926,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5927,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5928,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5929,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5931,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5934,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5935,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5936,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5938,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5941,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5942,0,1,0,0,0,0,0,0,0,0,0,1.0,City: Small
5943,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5944,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
5948,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5950,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
5952,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5954,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5955,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5956,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5958,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5964,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5965,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5966,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
5967,0,0,0,0,0,0,1,0,0,0,0,0.0,Suburb: Mid-size
5969,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
5975,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
5977,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
5978,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
5980,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
5981,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5982,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
5984,0,0,0,0,0,0,0,0,1,0,0,1.0,Town: Distant
5987,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
5988,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
5995,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
5996,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
6001,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
6002,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6009,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6010,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6012,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6013,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6014,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
6015,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6016,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6019,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6021,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
6023,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6024,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6027,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6028,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6029,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6030,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
6032,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6034,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
6035,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
6037,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6042,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6043,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6045,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6049,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6050,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6052,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6055,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6057,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6058,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6059,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6060,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
6061,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6062,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6064,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6065,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6066,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6067,0,0,0,0,0,0,0,0,0,1,0,0.0,Town: Fringe
6068,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
6069,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6071,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6073,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6074,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
6078,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
6079,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
6084,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
6086,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
6091,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
6094,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6096,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
6098,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
6099,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
6104,0,0,1,0,0,0,0,0,0,0,0,1.0,Rural: Distant
6105,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6108,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6110,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6111,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6112,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
6114,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6115,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6117,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6119,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6120,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6121,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
6122,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6123,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
6127,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6128,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6136,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6137,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
6138,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6139,0,0,0,1,0,0,0,0,0,0,0,1.0,Rural: Fringe
6140,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6143,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
6149,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6151,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
6155,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6162,0,0,1,0,0,0,0,0,0,0,0,0.0,Rural: Distant
6165,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
6168,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
6170,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6171,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6172,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6173,0,0,0,0,0,1,0,0,0,0,0,0.0,Suburb: Large
6176,0,0,0,1,0,0,0,0,0,0,0,0.0,Rural: Fringe
6179,0,0,0,0,0,1,0,0,0,0,0,1.0,Suburb: Large
6181,0,0,0,0,0,0,0,1,0,0,0,0.0,Suburb: Small
6182,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6183,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6184,0,0,0,0,0,0,0,0,0,0,1,1.0,Town: Remote
6187,0,0,0,0,1,0,0,0,0,0,0,0.0,Rural: Remote
6188,0,1,0,0,0,0,0,0,0,0,0,0.0,City: Small
6190,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6191,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6192,0,0,0,0,0,0,0,0,0,0,1,0.0,Town: Remote
6194,1,0,0,0,0,0,0,0,0,0,0,0.0,City: Large
6195,0,0,0,0,0,0,0,0,1,0,0,0.0,Town: Distant
6196,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
6200,1,0,0,0,0,0,0,0,0,0,0,1.0,City: Large
