sid,school_year,grade_level,frpl,iep,ell,gifted,total_days_enrolled,total_days_absent,days_suspended_out_of_school
6337,2007,9,"F",0,0,0,184,19,0
6338,2004,8,"N",0,0,0,286,9,0
6338,2005,9,"N",0,0,0,293,94,6
6338,2006,10,"N",0,0,0,282,64,4
6338,2007,11,"N",0,0,0,283,12,0
6338,2008,12,"N",0,0,0,281,5,0
6339,2005,6,"F",0,0,0,285,40,1
6339,2006,7,"F",0,0,0,282,13,0
6339,2007,8,"F",0,0,0,137,38,2
6339,2008,9,"F",0,0,0,99,16,0
6339,2009,10,"F",0,0,0,102,17,0
6340,2007,11,"N",0,0,0,98,23,0
6341,2004,8,"N",0,1,0,286,0,0
6341,2005,9,"N",0,1,0,287,7,0
6341,2006,10,"N",0,1,0,282,8,0
6341,2007,10,"N",0,0,0,283,3,0
6341,2008,12,"N",0,0,0,281,1,0
6341,2009,12,"N",0,0,0,286,8,0
6342,2004,8,"F",0,0,0,286,9,0
6342,2005,9,"F",0,0,0,287,21,0
6342,2006,10,"F",0,0,0,282,7,0
6343,2004,8,"F",0,1,0,286,34,0
6343,2005,9,"F",0,1,0,631,2,0
6343,2006,10,"F",0,1,0,282,1,0
6343,2007,11,"F",0,1,0,283,21,0
6343,2008,12,"F",0,1,0,281,4,0
6344,2005,6,"F",0,1,0,285,6,0
6344,2006,7,"F",0,1,0,282,69,4
6344,2007,8,"F",0,1,0,283,19,0
6344,2008,9,"F",0,1,0,281,48,2
6344,2009,9,"F",0,1,0,226,1,0
6345,2005,6,"N",0,0,0,287,4,0
6345,2006,7,"N",0,0,0,281,52,1
6345,2007,8,"N",0,0,0,283,19,0
6345,2008,9,"N",0,0,0,27,35,0
6346,2005,6,"F",0,0,0,276,4,0
6346,2006,7,"F",0,0,0,282,21,0
6346,2007,8,"F",1,0,0,283,9,0
6346,2008,9,"F",1,0,0,158,22,0
6346,2009,9,"F",1,0,0,285,3,0
6347,2004,6,"N",0,0,0,286,2,0
6347,2005,7,"N",1,0,0,287,2,0
6347,2006,8,"N",1,0,0,282,8,0
6347,2007,9,"N",1,0,0,283,92,7
6347,2008,10,"N",1,0,0,281,6,0
6347,2009,11,"N",1,0,0,286,22,0
6348,2007,9,"F",0,0,0,183,4,0
6348,2008,9,"F",0,0,0,61,19,0
6349,2004,6,"N",0,0,0,286,4,0
6349,2007,9,"N",0,0,0,283,22,0
6349,2008,10,"N",0,0,0,281,15,0
6349,2009,11,"N",0,0,0,286,1,0
6350,2005,6,"F",0,1,0,287,0,0
6350,2006,7,"F",0,1,0,282,0,0
6350,2007,8,"F",0,0,0,283,1,0
6350,2008,9,"F",0,0,0,273,8,0
6350,2009,10,"F",0,0,0,286,1,0
6351,2005,6,"F",0,0,0,286,30,2
6351,2007,8,"F",0,0,0,283,13,0
6351,2008,9,"F",0,0,0,281,9,0
6351,2009,10,"F",0,0,0,286,9,0
6352,2004,6,"N",0,1,0,286,24,1
6352,2005,7,"N",0,1,0,4,2,0
6352,2007,9,"N",0,1,0,283,2,0
6352,2008,9,"N",0,1,0,281,14,0
6352,2009,10,"N",0,1,0,284,20,0
6353,2005,6,"F",0,0,0,172,2,0
6353,2006,7,"F",0,0,0,197,20,0
6353,2007,8,"F",0,0,0,114,18,0
6353,2008,9,"F",0,0,0,105,27,1
6353,2009,10,"F",0,0,0,286,43,2
6354,2004,7,"N",0,0,0,286,28,1
6354,2005,8,"N",0,0,0,287,8,0
6354,2006,9,"N",0,0,0,282,17,0
6354,2007,10,"N",0,0,0,283,7,0
6354,2008,11,"N",0,0,0,281,57,4
6354,2009,12,"N",0,0,0,286,8,0
6355,2007,9,"N",0,0,0,114,19,0
6356,2008,9,"N",0,0,0,281,0,0
6356,2009,10,"N",0,0,0,286,16,0
6357,2009,11,"F",0,0,0,286,12,0
6358,2005,6,"N",0,0,1,287,0,0
6358,2006,7,"N",1,0,0,282,8,0
6358,2007,8,"N",0,0,1,283,0,0
6358,2008,9,"N",1,0,0,281,5,0
6358,2009,10,"N",1,0,0,286,3,0
6359,2004,8,"N",0,0,0,272,9,0
6359,2005,9,"N",0,0,0,18,9,0
6360,2004,8,"F",0,0,0,286,37,0
6360,2005,9,"F",0,0,0,287,22,0
6360,2006,10,"F",0,0,0,282,2,0
6360,2007,10,"F",0,0,0,118,9,0
6361,2004,6,"F",0,0,0,286,4,0
6361,2005,7,"F",0,0,0,287,14,0
6361,2006,8,"F",0,0,0,282,5,0
6361,2007,9,"F",0,0,0,283,7,0
6361,2008,10,"F",0,0,0,281,8,0
6361,2009,11,"F",0,0,0,286,6,0
6362,2004,8,"N",0,0,0,286,5,0
6362,2005,9,"N",0,0,0,159,21,0
6363,2005,6,"N",1,0,0,287,7,0
6363,2006,7,"N",1,0,0,282,17,0
6363,2007,8,"N",1,0,0,283,1,0
6363,2008,9,"N",1,0,0,281,8,0
6363,2009,10,"N",1,0,0,286,3,0
6364,2006,9,"F",0,1,0,49,0,0
6364,2007,10,"F",0,1,0,16,4,0
6365,2005,6,"N",0,0,0,287,4,0
6365,2006,7,"N",0,0,0,282,5,0
6365,2007,8,"N",0,0,0,283,5,0
6365,2008,9,"N",0,0,0,281,15,0
6365,2009,10,"N",0,0,0,286,91,45
6366,2007,11,"F",0,0,0,62,9,0
6367,2007,10,"F",0,0,0,119,6,0
6367,2008,10,"F",0,0,0,153,19,0
6368,2005,6,"N",0,0,0,287,1,0
6368,2006,7,"N",0,0,0,282,9,0
6368,2007,8,"N",1,0,0,283,0,0
6368,2008,9,"N",1,0,0,281,1,0
6368,2009,10,"N",1,0,0,286,1,0
6369,2004,6,"F",0,0,0,286,4,0
6369,2005,7,"F",0,0,0,287,28,0
6369,2006,8,"F",0,0,0,160,9,0
6369,2007,9,"F",0,0,0,43,9,0
6370,2005,6,"N",0,0,0,285,64,4
6370,2006,7,"N",0,0,0,282,18,0
6370,2007,8,"N",0,0,0,283,7,0
6370,2008,9,"N",0,0,0,281,1,0
6370,2009,10,"N",0,0,0,286,2,0
6371,2004,8,"N",0,0,0,331,45,4
6371,2005,9,"N",0,0,0,287,3,0
6371,2006,10,"N",0,0,0,282,46,3
6371,2007,11,"N",0,0,0,283,113,34
6371,2008,12,"N",0,0,0,281,4,0
6372,2008,9,"N",0,0,0,281,7,0
6372,2009,10,"N",0,0,0,286,2,0
6373,2004,7,"N",0,0,0,13,4,0
6373,2006,9,"N",0,0,0,341,9,0
6373,2007,10,"N",0,0,0,283,9,0
6373,2008,11,"N",0,0,0,281,22,0
6373,2009,12,"N",0,0,0,286,8,0
6374,2004,8,"F",0,0,0,286,48,1
6374,2005,9,"F",0,0,0,287,1,0
6374,2006,10,"F",0,0,0,282,18,0
6374,2007,11,"F",1,0,0,283,7,0
6374,2008,12,"F",1,0,0,281,6,0
6375,2005,6,"N",0,0,0,287,0,0
6375,2006,7,"N",0,0,0,282,2,0
6375,2007,8,"N",0,0,0,283,0,0
6375,2008,9,"N",0,0,0,281,4,0
6375,2009,10,"N",0,0,0,286,3,0
6376,2005,7,"N",0,0,0,287,36,1
6376,2006,8,"N",0,0,0,281,7,0
6376,2007,9,"N",0,0,0,283,0,0
6376,2008,10,"N",0,0,0,281,5,0
6376,2009,11,"N",0,0,0,286,77,2
6377,2004,6,"R",0,0,0,286,36,1
6377,2005,7,"R",0,0,0,287,6,0
6377,2006,8,"R",0,0,1,282,50,4
6377,2007,9,"R",1,0,0,283,18,0
6377,2008,10,"R",1,0,0,281,36,3
6377,2009,11,"R",1,0,0,286,35,2
6378,2004,6,"N",0,0,0,286,18,0
6378,2005,7,"N",0,0,0,287,7,0
6378,2006,8,"N",0,0,0,282,73,8
6378,2007,9,"N",0,0,0,283,1,0
6378,2008,10,"N",0,0,0,281,17,0
6378,2009,11,"N",0,0,0,286,16,0
6379,2008,9,"F",0,0,0,281,9,0
6379,2009,10,"F",0,0,0,286,5,0
6380,2004,6,"F",0,0,0,332,7,0
6380,2005,7,"F",0,0,0,4,3,0
6380,2006,8,"F",0,0,0,114,98,8
6380,2007,9,"F",0,0,0,49,7,0
6381,2004,7,"N",0,1,0,260,9,0
6381,2005,8,"N",0,1,0,287,0,0
6381,2006,9,"N",0,1,0,282,6,0
6382,2005,6,"F",0,0,0,287,5,0
6382,2006,7,"F",0,0,0,282,69,5
6382,2007,8,"F",0,0,0,283,2,0
6382,2008,9,"F",0,0,0,281,8,0
6382,2009,10,"F",0,0,0,286,0,0
6383,2004,8,"F",0,0,0,286,4,0
6383,2005,9,"F",0,0,0,287,4,0
6383,2006,10,"F",0,0,0,282,69,2
6383,2007,11,"F",0,0,0,283,2,0
6383,2008,12,"F",0,0,0,281,0,0
6384,2004,8,"N",0,0,0,286,23,0
6384,2005,9,"N",0,0,0,287,0,0
6384,2006,10,"N",0,0,0,282,8,0
6384,2007,11,"N",0,0,0,283,9,0
6384,2008,12,"N",0,0,0,281,6,0
6385,2004,8,"N",0,0,0,286,4,0
6385,2005,9,"N",0,0,0,287,2,0
6385,2008,12,"N",0,0,0,137,8,0
6386,2004,8,"N",0,0,0,286,9,0
6386,2005,9,"N",0,0,0,287,32,0
6386,2006,10,"N",0,0,0,282,5,0
6386,2007,11,"N",0,0,0,283,2,0
6386,2008,12,"N",0,0,0,281,0,0
6387,2004,8,"N",0,0,0,286,76,3
6387,2005,9,"N",0,0,0,287,0,0
6387,2006,10,"N",0,0,0,282,6,0
6387,2007,11,"N",0,0,0,283,61,2
6387,2008,12,"N",0,0,0,281,21,0
6388,2005,6,"F",0,0,0,4,3,0
6388,2006,7,"F",0,0,0,282,0,0
6388,2007,8,"F",0,0,0,283,38,2
6388,2008,9,"F",0,0,0,281,54,2
6388,2009,10,"F",0,0,0,286,0,0
6389,2005,6,"N",0,0,0,287,37,1
6389,2006,7,"N",0,0,0,282,11,0
6389,2007,8,"N",0,0,0,283,3,0
6389,2008,9,"N",0,0,0,281,3,0
6389,2009,10,"N",0,0,0,286,94,5
6390,2005,6,"F",0,0,0,285,1,0
6390,2006,7,"F",0,0,0,282,45,2
6390,2007,8,"F",0,0,0,283,21,0
6390,2008,9,"F",0,0,0,281,6,0
6390,2009,10,"F",0,0,0,286,78,4
6391,2006,9,"F",0,0,0,282,4,0
6391,2007,10,"F",0,0,0,89,6,0
6391,2008,11,"F",0,0,0,105,8,0
6392,2005,8,"N",0,1,0,134,4,0
6392,2006,9,"N",0,1,0,282,1,0
6392,2007,10,"N",0,1,0,283,35,0
6392,2008,11,"N",0,0,0,281,1,0
6392,2009,12,"N",0,0,0,286,19,0
6393,2004,6,"N",0,0,0,286,0,0
6393,2005,7,"N",0,0,0,287,5,0
6393,2006,8,"N",0,0,0,282,1,0
6393,2007,9,"N",0,0,0,283,37,2
6393,2008,10,"N",0,0,0,281,9,0
6393,2009,11,"N",0,0,0,286,57,3
6394,2004,8,"N",0,0,0,286,4,0
6394,2005,9,"N",0,0,0,287,14,0
6394,2006,10,"N",0,0,0,282,10,0
6394,2007,11,"N",0,0,0,283,4,0
6394,2008,12,"N",0,0,0,281,6,0
6395,2004,6,"N",0,0,0,286,47,2
6395,2005,7,"N",0,0,0,285,0,0
6395,2006,8,"N",0,0,1,282,1,0
6395,2007,9,"N",1,0,0,283,37,0
6396,2004,7,"F",0,0,0,286,10,0
6396,2005,8,"F",0,0,0,287,15,0
6396,2006,9,"F",0,0,0,282,9,0
6396,2007,10,"F",0,0,0,283,2,0
6396,2008,11,"F",0,0,0,281,23,0
6396,2009,12,"F",0,0,0,286,32,0
6397,2005,6,"F",0,1,0,287,17,0
6397,2006,7,"F",0,0,0,282,36,1
6397,2007,8,"F",0,0,0,283,47,2
6397,2008,9,"F",0,0,0,281,1,0
6397,2009,10,"F",0,0,0,286,5,0
6398,2005,6,"N",0,0,0,287,5,0
6398,2006,7,"N",0,0,0,282,5,0
6398,2007,8,"N",0,0,0,283,0,0
6398,2008,9,"N",0,0,0,281,53,1
6398,2009,10,"N",0,0,0,286,8,0
6399,2007,11,"R",0,0,0,203,2,0
6399,2008,12,"R",0,0,0,281,22,0
6400,2008,9,"N",0,0,0,281,3,0
6401,2005,6,"N",0,0,0,287,7,0
6401,2006,7,"N",0,0,0,282,69,3
6401,2007,8,"N",0,0,0,283,21,0
6401,2008,9,"N",0,0,0,281,3,0
6401,2009,10,"N",0,0,0,286,20,0
6402,2005,9,"N",0,0,0,220,2,0
6402,2006,10,"N",0,0,0,282,20,1
6402,2007,11,"N",0,0,0,79,15,0
6403,2004,7,"N",0,0,0,286,56,1
6403,2005,8,"N",0,0,0,287,3,0
6403,2006,9,"N",0,0,0,282,34,2
6403,2007,10,"N",0,0,0,283,9,0
6403,2008,11,"N",0,0,0,281,42,2
6403,2009,12,"N",0,0,0,286,1,0
6404,2004,7,"F",0,0,0,286,11,0
6404,2005,8,"F",0,0,0,285,30,2
6404,2006,9,"F",0,0,0,282,6,0
6404,2007,10,"F",0,0,0,283,0,0
6404,2008,11,"F",0,0,0,1,1,0
6405,2004,8,"N",0,0,0,286,2,0
6405,2005,9,"N",0,0,0,287,0,0
6405,2006,10,"N",0,0,0,282,8,0
6405,2007,11,"N",0,0,0,283,58,1
6405,2008,12,"N",0,0,0,281,5,0
6406,2005,6,"F",0,1,0,287,11,0
6406,2006,7,"F",0,1,0,282,0,0
6406,2007,8,"F",0,1,0,283,0,0
6406,2008,9,"F",0,0,0,281,57,1
6406,2009,10,"F",0,0,0,286,23,0
6407,2004,6,"N",0,0,0,286,0,0
6407,2005,7,"N",0,0,1,287,7,0
6407,2006,8,"N",1,0,0,282,1,0
6407,2007,9,"N",1,0,0,283,5,0
6407,2008,10,"N",0,0,1,281,45,2
6407,2009,11,"N",1,0,0,286,34,1
6408,2004,6,"N",0,0,0,286,1,0
6408,2005,7,"N",0,0,0,287,9,0
6408,2006,8,"N",0,0,0,282,2,0
6408,2007,9,"N",0,0,0,283,4,0
6408,2008,10,"N",0,0,0,281,2,0
6408,2009,11,"N",0,0,0,286,9,0
6409,2005,6,"F",0,0,0,275,2,0
6409,2006,7,"F",0,0,0,24,0,0
6409,2007,8,"F",0,0,0,165,5,0
6410,2004,8,"N",0,0,0,286,55,2
6410,2005,9,"N",0,0,0,4,70,3
6411,2005,6,"N",0,0,0,282,13,0
6411,2006,7,"N",0,0,0,276,1,0
6411,2007,8,"N",0,0,0,283,5,0
6411,2008,9,"N",0,0,0,243,7,0
6411,2009,9,"N",0,0,0,80,58,2
6412,2004,8,"N",0,0,0,217,9,0
6412,2005,9,"N",0,0,0,283,40,2
6412,2006,9,"N",0,0,0,341,61,3
6413,2004,8,"N",0,0,0,286,2,0
6413,2005,9,"N",0,0,0,287,5,0
6413,2006,10,"N",0,0,0,282,1,0
6413,2007,11,"N",0,0,0,283,16,0
6414,2004,6,"F",0,0,0,286,17,0
6414,2005,7,"F",0,0,0,287,6,0
6414,2006,8,"F",0,0,0,282,51,2
6414,2007,9,"F",0,0,0,176,29,1
6415,2005,6,"N",0,0,0,287,99,5
6415,2006,7,"N",0,0,0,282,22,0
6415,2007,8,"N",0,0,0,283,8,0
6415,2008,9,"N",0,0,0,281,11,0
6415,2009,10,"N",0,0,0,286,5,0
6416,2006,9,"F",0,0,0,132,16,0
6416,2007,9,"F",0,0,0,57,9,0
6417,2004,6,"N",0,0,0,286,7,0
6417,2005,7,"N",0,0,0,287,4,0
6417,2006,8,"N",0,0,0,282,4,0
6417,2007,9,"N",0,0,0,14,8,0
6418,2007,11,"N",1,0,0,283,73,4
6418,2008,12,"N",1,0,0,281,5,0
6419,2004,8,"N",0,1,0,273,2,0
6419,2005,9,"N",0,1,0,287,8,0
6419,2006,10,"N",0,1,0,341,12,0
6420,2004,7,"F",0,0,0,286,29,0
6420,2005,8,"F",0,0,0,287,11,0
6420,2006,9,"F",0,0,0,282,2,0
6420,2007,10,"F",1,0,0,283,0,0
6420,2008,11,"F",1,0,0,281,9,0
6420,2009,12,"F",1,0,0,257,16,0
6421,2005,6,"F",0,1,0,285,7,0
6421,2006,7,"F",0,1,0,276,24,0
6421,2007,8,"F",1,1,0,268,15,0
6421,2008,9,"F",1,1,0,212,3,0
6421,2009,9,"F",1,1,0,29,4,0
6422,2005,9,"N",0,0,0,94,6,0
6423,2004,8,"F",0,0,0,286,7,0
6423,2005,9,"F",1,0,0,285,5,0
6423,2006,9,"F",1,0,0,282,4,0
6423,2007,10,"F",1,0,0,100,11,0
6424,2004,7,"N",0,0,0,286,37,2
6424,2005,8,"N",0,0,0,287,8,0
6424,2006,9,"N",0,0,0,340,1,0
6425,2004,6,"N",0,0,0,286,1,0
6425,2005,7,"N",0,0,0,287,9,0
6425,2006,8,"N",0,0,0,282,25,2
6425,2007,9,"N",0,0,0,283,42,2
6425,2008,10,"N",0,0,0,281,20,0
6425,2009,11,"N",0,0,0,286,18,0
6426,2004,8,"N",0,0,0,286,26,0
6426,2005,9,"N",0,0,0,293,15,0
6426,2006,10,"N",0,0,0,282,2,0
6426,2007,11,"N",0,0,0,283,60,3
6426,2008,12,"N",0,0,0,281,61,3
6427,2007,9,"N",0,0,0,179,2,0
6427,2008,10,"N",0,0,0,281,2,0
6427,2009,11,"N",0,0,0,174,1,0
6428,2005,6,"N",0,0,0,287,5,0
6428,2006,7,"N",0,0,0,282,78,3
6428,2007,8,"N",0,0,1,283,5,0
6428,2008,9,"N",1,0,0,281,56,1
6428,2009,10,"N",1,0,0,286,0,0
6429,2004,6,"F",0,1,0,286,3,0
6429,2005,7,"F",0,1,0,287,7,0
6429,2006,8,"F",0,1,0,282,32,0
6429,2007,9,"F",0,0,0,283,13,0
6429,2008,10,"F",0,0,0,281,2,0
6429,2009,11,"F",0,0,0,286,16,0
6430,2004,6,"N",0,0,0,286,21,0
6430,2005,7,"N",0,0,0,287,9,0
6430,2006,8,"N",0,0,0,231,24,0
6430,2007,9,"N",0,0,0,181,5,0
6431,2004,6,"N",0,0,0,286,6,0
6431,2005,7,"N",0,0,0,285,71,2
6431,2006,8,"N",0,0,0,282,5,0
6431,2007,9,"N",0,0,0,283,8,0
6431,2008,10,"N",0,0,0,281,27,1
6431,2009,11,"N",0,0,0,286,1,0
6432,2007,10,"N",0,0,0,135,9,0
6433,2004,7,"N",0,0,0,286,2,0
6433,2005,8,"N",0,0,0,287,9,0
6433,2006,9,"N",0,0,0,282,6,0
6433,2007,10,"N",0,0,0,283,9,0
6433,2008,11,"N",0,0,0,281,81,57
6433,2008,11,"N",1,0,0,281,81,57
6433,2008,11,"N",1,1,0,281,81,57
6433,2008,11,"N",0,1,0,281,81,57
6433,2009,12,"N",0,0,0,286,62,2
6434,2007,11,"F",0,0,0,106,8,0
6435,2005,6,"N",0,0,0,287,9,0
6435,2006,7,"N",0,0,0,281,24,0
6435,2007,8,"N",0,0,0,283,22,0
6435,2008,9,"N",0,0,0,281,4,0
6435,2009,10,"N",0,0,0,286,0,0
6436,2005,6,"N",0,0,0,287,8,0
6436,2006,7,"N",0,0,0,282,2,0
6436,2007,8,"N",0,0,0,283,45,2
6436,2008,9,"N",0,0,0,281,0,0
6436,2009,10,"N",0,0,0,286,2,0
6437,2004,7,"R",0,0,0,286,20,0
6437,2005,8,"R",0,0,0,285,1,0
6437,2006,9,"R",0,0,0,221,0,0
6437,2007,9,"R",0,0,0,283,1,0
6438,2004,8,"N",0,0,0,286,77,4
6438,2005,9,"N",0,0,0,287,5,0
6438,2006,10,"N",0,0,0,282,30,1
6438,2007,11,"N",0,0,0,283,36,3
6438,2008,12,"N",0,0,0,281,4,0
6439,2005,6,"F",0,0,0,245,68,3
6439,2007,8,"F",1,0,0,283,12,0
6439,2008,9,"F",1,0,0,281,36,0
6439,2009,10,"F",1,0,0,286,1,0
6440,2005,9,"N",0,0,0,282,76,2
6440,2006,10,"N",0,0,0,282,9,0
6440,2007,11,"N",0,0,0,283,1,0
6440,2008,12,"N",0,0,0,281,8,0
6441,2005,7,"F",0,0,0,283,21,0
6442,2007,11,"F",0,0,0,283,22,0
6442,2008,12,"F",0,0,0,180,49,2
6443,2004,7,"N",0,0,0,286,21,0
6443,2005,8,"N",0,0,0,287,1,0
6443,2006,9,"N",0,0,0,213,43,2
6443,2007,10,"N",1,0,0,283,6,0
6443,2008,11,"N",1,0,0,281,17,0
6443,2009,12,"N",1,0,0,286,38,0
6444,2004,6,"F",0,1,0,286,3,0
6444,2005,7,"F",1,1,0,287,4,0
6444,2006,8,"F",1,1,0,282,0,0
6444,2007,9,"F",1,1,0,283,6,0
6444,2008,10,"F",1,1,0,281,38,2
6444,2009,11,"F",1,1,0,286,6,0
6445,2005,6,"N",0,0,0,287,4,0
6445,2006,7,"N",0,0,0,282,22,0
6445,2007,8,"N",0,0,0,283,3,0
6445,2008,9,"N",0,0,0,281,26,0
6445,2009,10,"N",0,0,0,286,1,0
6446,2005,6,"F",0,0,0,287,27,0
6446,2006,7,"F",0,0,0,270,2,0
6446,2007,8,"F",0,0,0,259,8,0
6446,2008,9,"F",0,0,0,281,5,0
6446,2009,10,"F",0,0,0,281,2,0
6447,2004,7,"N",0,0,0,286,8,0
6447,2005,8,"N",0,0,1,287,5,0
6447,2006,9,"N",1,0,0,282,0,0
6447,2007,10,"N",1,0,0,283,9,0
6447,2008,11,"N",0,0,1,281,7,0
6447,2009,12,"N",1,0,0,286,29,1
6448,2009,10,"F",0,0,0,84,2,0
6449,2007,8,"F",0,0,0,50,20,0
6449,2008,9,"F",0,0,0,39,9,0
6450,2005,8,"F",0,0,0,142,26,1
6450,2008,10,"F",0,0,0,104,5,0
6451,2005,6,"N",0,0,0,287,8,0
6451,2006,7,"N",0,0,0,282,16,0
6451,2007,8,"N",0,0,1,283,23,0
6451,2008,9,"N",0,0,1,281,71,2
6451,2009,10,"N",0,0,1,286,9,0
6452,2004,8,"N",0,0,0,286,5,0
6452,2005,8,"N",0,0,0,287,9,0
6452,2005,9,"N",0,0,0,287,9,0
6452,2006,10,"N",0,0,0,282,2,0
6452,2007,11,"N",0,0,0,283,13,0
6452,2008,12,"N",0,0,0,281,77,5
6453,2004,8,"F",0,0,0,286,73,4
6453,2005,9,"F",0,0,0,287,14,0
6453,2006,10,"F",0,0,0,282,47,1
6453,2007,11,"F",0,0,0,283,7,0
6453,2008,12,"F",0,0,0,281,23,0
6454,2004,8,"N",0,0,0,286,8,0
6454,2005,9,"N",0,0,0,293,12,0
6454,2006,10,"N",0,0,0,282,4,0
6454,2007,11,"N",0,0,0,283,7,0
6454,2008,12,"N",0,0,0,281,4,0
6455,2005,9,"N",0,0,0,20,0,0
6456,2006,9,"N",0,0,0,90,8,0
6457,2005,6,"F",0,1,0,287,7,0
6457,2006,7,"F",0,1,0,282,6,0
6457,2007,8,"F",0,0,0,216,17,0
6457,2009,10,"F",0,0,0,286,8,0
6458,2004,8,"N",0,0,0,30,2,0
6458,2005,9,"N",0,0,0,283,23,0
6458,2006,10,"N",0,0,0,282,3,0
6458,2007,11,"N",0,0,0,283,9,0
6458,2008,12,"N",0,0,0,281,1,0
6459,2004,7,"F",0,0,0,1,22,0
6459,2006,8,"F",0,0,0,375,9,0
6459,2007,9,"F",0,0,0,283,7,0
6460,2004,6,"N",0,0,0,286,53,5
6460,2005,7,"N",0,0,0,287,24,0
6460,2006,8,"N",0,0,0,282,12,0
6460,2007,9,"N",0,0,0,283,43,2
6460,2008,10,"N",0,0,0,196,0,0
6460,2009,11,"N",0,0,0,96,42,2
6461,2007,10,"N",0,0,0,283,22,0
6461,2008,10,"N",0,0,0,137,19,0
6462,2005,6,"N",0,0,0,182,8,0
6462,2008,9,"N",1,0,0,281,0,0
6462,2009,10,"N",1,0,0,286,24,0
6463,2005,6,"N",0,0,0,287,7,0
6463,2006,7,"R",0,0,0,282,59,2
6463,2006,7,"N",0,0,0,282,59,2
6463,2007,8,"N",0,0,1,283,35,2
6463,2008,9,"N",1,0,0,281,52,3
6463,2009,10,"N",1,0,0,286,56,4
6464,2005,6,"N",0,0,0,287,8,0
6464,2006,7,"N",0,0,0,282,34,1
6464,2007,8,"N",0,0,0,283,7,0
6464,2008,9,"N",0,0,0,281,67,3
6464,2009,10,"N",0,0,0,286,9,0
6465,2005,8,"F",0,0,0,287,75,5
6465,2006,9,"F",0,0,0,282,36,2
6465,2007,10,"F",0,0,0,283,0,0
6465,2008,10,"F",0,0,0,180,7,0
6466,2004,8,"N",0,1,0,259,1,0
6466,2005,9,"N",0,1,0,33,31,0
6467,2004,8,"R",0,0,0,286,2,0
6467,2005,9,"R",0,0,0,287,3,0
6467,2006,10,"R",0,0,0,282,33,2
6467,2007,11,"R",1,0,0,231,18,0
6468,2005,6,"N",0,0,0,284,12,0
6468,2006,7,"N",0,0,0,282,52,1
6468,2007,8,"N",0,0,0,283,2,0
6468,2008,9,"N",0,0,0,27,9,0
6469,2004,6,"N",0,0,0,286,1,0
6469,2005,7,"N",0,0,1,287,0,0
6469,2006,8,"N",1,0,0,281,9,0
6469,2007,9,"N",1,0,0,283,5,0
6469,2008,10,"N",0,0,1,281,9,0
6469,2009,11,"N",1,0,0,286,5,0
6470,2005,6,"F",0,0,0,287,12,0
6470,2006,7,"F",0,0,0,282,4,0
6470,2007,8,"F",0,0,0,283,63,4
6470,2008,9,"F",0,0,0,281,1,0
6470,2009,10,"F",0,0,0,286,5,0
6471,2004,7,"N",0,0,0,286,13,0
6471,2005,8,"N",0,0,0,287,24,0
6471,2006,9,"N",0,0,0,282,2,0
6471,2007,10,"N",0,0,0,283,8,0
6472,2004,8,"F",0,0,0,278,0,0
6472,2005,9,"F",0,0,0,287,76,3
6472,2006,10,"F",0,0,0,282,0,0
6472,2007,10,"F",0,0,0,45,4,0
6473,2004,7,"N",0,0,0,286,15,0
6473,2005,8,"N",0,0,0,287,92,5
6473,2006,9,"N",0,0,0,282,6,0
6473,2007,10,"N",0,0,0,283,9,0
6473,2008,11,"N",0,0,0,281,18,0
6473,2009,12,"N",0,0,0,286,9,0
6474,2004,6,"N",0,0,0,286,5,0
6474,2005,7,"N",0,0,0,287,6,0
6474,2006,8,"N",0,0,0,282,4,0
6474,2007,9,"N",0,0,0,283,6,0
6474,2008,10,"N",0,0,0,281,3,0
6474,2009,11,"N",0,0,0,286,6,0
6475,2004,6,"N",0,0,0,286,46,1
6475,2005,7,"N",0,0,0,287,38,1
6475,2006,8,"N",0,0,0,282,3,0
6475,2007,9,"N",0,0,0,283,8,0
6475,2008,10,"N",0,0,0,281,9,0
6475,2008,9,"N",0,0,0,281,9,0
6475,2009,11,"N",0,0,0,286,1,0
6476,2004,7,"N",0,0,0,286,64,4
6476,2005,8,"N",1,0,0,287,66,2
6476,2006,9,"N",1,0,0,282,10,0
6476,2007,10,"N",1,0,0,283,5,0
6476,2008,11,"N",1,0,0,281,23,0
6476,2009,12,"N",1,0,0,286,3,0
6477,2009,11,"F",1,1,0,271,19,0
6478,2005,6,"F",0,1,0,287,6,0
6478,2006,7,"F",0,1,0,282,59,2
6478,2007,8,"F",0,1,0,283,40,2
6478,2008,9,"F",0,1,0,281,4,0
6478,2009,10,"F",0,0,0,286,36,0
6479,2004,7,"N",0,0,0,286,6,0
6479,2005,8,"N",0,0,0,287,14,0
6479,2006,9,"N",0,0,0,282,0,0
6479,2007,10,"N",0,0,0,283,21,0
6479,2008,11,"N",0,0,0,281,4,0
6479,2009,12,"N",0,0,0,286,8,0
6480,2004,7,"N",0,0,0,332,5,0
6480,2005,8,"N",0,0,0,287,3,0
6480,2006,9,"N",0,0,0,281,4,0
6480,2008,11,"N",0,0,0,281,3,0
6480,2009,12,"N",0,0,0,286,25,0
6481,2004,8,"F",0,0,0,5,7,0
6481,2005,9,"F",0,0,0,136,0,0
6481,2006,9,"F",0,0,0,282,46,2
6481,2007,11,"F",0,0,0,283,4,0
6482,2004,7,"N",0,1,0,286,0,0
6482,2005,8,"N",0,1,0,287,8,0
