sid,school_year,male,race_ethnicity,birth_date,first_9th_school_year_reported,hs_diploma,hs_diploma_type,hs_diploma_date
6616,2005,1,"H",11863,2007,0,"",
6616,2006,1,"H",11863,2007,0,"",
6616,2007,1,"H",11863,2007,0,"",
6616,2008,1,"H",11863,2007,0,"",
6616,2009,1,"H",11863,2007,0,"",
6617,2004,1,"H",11134,2005,1,"Standard Diploma",14may2008
6617,2005,1,"H",11134,2005,1,"Standard Diploma",14may2008
6617,2006,1,"H",11134,2005,1,"Standard Diploma",14may2008
6617,2007,1,"H",11134,2005,1,"Standard Diploma",14may2008
6617,2008,1,"H",11134,2005,1,"Standard Diploma",14may2008
6618,2008,1,"H",11865,,0,"",
6619,2006,1,"H",11499,2006,1,"Standard Diploma",17may2009
6619,2007,1,"H",11499,2006,1,"Standard Diploma",17may2009
6619,2008,1,"H",11499,2006,1,"Standard Diploma",17may2009
6619,2009,1,"H",11499,2006,1,"Standard Diploma",17may2009
6620,2004,1,"H",12231,2008,0,"",
6620,2005,1,"H",12231,2008,0,"",
6620,2008,1,"H",12231,2008,0,"",
6620,2009,1,"H",12231,2008,0,"",
6621,2006,1,"W",11137,,1,"Standard Diploma",09may2007
6621,2007,1,"W",11137,,1,"Standard Diploma",09may2007
6622,2005,1,"H",12235,2008,0,"",
6622,2006,1,"H",12235,2008,0,"",
6622,2007,1,"H",12235,2008,0,"",
6622,2008,1,"H",12235,2008,0,"",
6622,2009,1,"H",12235,2008,0,"",
6623,2004,1,"H",11139,2005,0,"",
6623,2005,1,"H",11139,2005,0,"",
6624,2006,1,"W",11871,2007,0,"",
6624,2007,1,"W",11871,2007,0,"",
6624,2008,1,"W",11871,2007,0,"",
6625,2005,1,"H",12236,2008,0,"",
6625,2006,1,"H",12236,2008,0,"",
6625,2007,1,"H",12236,2008,0,"",
6625,2008,1,"H",12236,2008,0,"",
6625,2009,1,"H",12236,2008,0,"",
6626,2004,1,"H",11140,2005,0,"",
6626,2005,1,"H",11140,2005,0,"",
6626,2006,1,"H",11140,2005,0,"",
6627,2006,1,"H",11507,2006,1,"Standard Diploma",17may2009
6627,2007,1,"H",11507,2006,1,"Standard Diploma",17may2009
6627,2008,1,"H",11507,2006,1,"Standard Diploma",17may2009
6627,2009,1,"H",11507,2006,1,"Standard Diploma",17may2009
6628,2005,1,"H",12239,2008,0,"",
6628,2006,1,"H",12239,2008,0,"",
6628,2007,1,"H",12239,2008,0,"",
6628,2008,1,"H",12239,2008,0,"",
6628,2009,1,"H",12239,2008,0,"",
6629,2008,1,"B",11144,,0,"",
6630,2004,1,"W",11509,2006,0,"",
6630,2005,1,"W",11509,2006,0,"",
6630,2006,1,"W",11509,2006,0,"",
6630,2007,1,"W",11509,2006,0,"",
6631,2005,1,"H",11145,2005,0,"",
6632,2005,1,"H",12241,2008,0,"",
6632,2006,1,"H",12241,2008,0,"",
6632,2007,1,"H",12241,2008,0,"",
6632,2008,1,"H",12241,2008,0,"",
6632,2009,1,"H",12241,2008,0,"",
6633,2004,1,"H",11877,2007,0,"",
6633,2005,1,"H",11877,2007,0,"",
6633,2006,1,"H",11877,2007,0,"",
6633,2007,1,"H",11877,2007,0,"",
6633,2008,1,"H",11877,2007,0,"",
6633,2009,1,"H",11877,2007,0,"",
6634,2006,1,"H",12243,2008,0,"",
6634,2007,1,"H",12243,2008,0,"",
6634,2008,1,"H",12243,2008,0,"",
6634,2009,1,"H",12243,2008,0,"",
6635,2007,1,"W",11150,,1,"Standard Diploma",14may2008
6635,2008,1,"W",11150,,1,"Standard Diploma",14may2008
6636,2004,1,"H",11881,2007,0,"",
6636,2005,1,"H",11881,2007,0,"",
6636,2006,1,"H",11881,2007,0,"",
6636,2007,1,"H",11881,2007,0,"",
6636,2008,1,"H",11881,2007,0,"",
6636,2009,1,"H",11881,2007,0,"",
6637,2006,1,"W",11516,2006,1,"Standard Diploma",17may2009
6637,2007,1,"W",11516,2006,1,"Standard Diploma",17may2009
6637,2008,1,"W",11516,2006,1,"Standard Diploma",17may2009
6637,2009,1,"W",11516,2006,1,"Standard Diploma",17may2009
6638,2004,1,"H",11517,2006,1,"Standard Diploma",17may2009
6638,2005,1,"H",11517,2006,1,"Standard Diploma",17may2009
6638,2006,1,"H",11517,2006,1,"Standard Diploma",17may2009
6638,2007,1,"H",11517,2006,1,"Standard Diploma",17may2009
6638,2008,1,"H",11517,2006,1,"Standard Diploma",17may2009
6638,2009,1,"H",11517,2006,1,"Standard Diploma",17may2009
6639,2005,1,"H",12248,2008,0,"",
6639,2006,1,"H",12248,2008,0,"",
6639,2007,1,"H",12248,2008,0,"",
6639,2008,1,"H",12248,2008,0,"",
6639,2009,1,"H",12248,2008,0,"",
6640,2004,1,"H",11884,2007,0,"",
6640,2005,1,"H",11884,2007,0,"",
6640,2006,1,"H",11884,2007,0,"",
6640,2007,1,"H",11884,2007,0,"",
6640,2008,1,"H",11884,2007,0,"",
6640,2009,1,"H",11884,2007,0,"",
6641,2005,1,"M/O",12250,2008,0,"",
6641,2006,1,"M/O",12250,2008,0,"",
6641,2007,1,"M/O",12250,2008,0,"",
6641,2008,1,"M/O",12250,2008,0,"",
6642,2004,1,"H",11519,2006,1,"Standard Diploma",17may2009
6642,2005,1,"H",11519,2006,1,"Standard Diploma",17may2009
6642,2006,1,"H",11519,2006,1,"Standard Diploma",17may2009
6642,2007,1,"H",11519,2006,1,"Standard Diploma",17may2009
6642,2008,1,"H",11519,2006,1,"Standard Diploma",17may2009
6642,2009,1,"H",11519,2006,1,"Standard Diploma",17may2009
6643,2005,1,"H",12252,2008,0,"",
6643,2006,1,"H",12252,2008,0,"",
6643,2007,1,"H",12252,2008,0,"",
6643,2008,1,"H",12252,2008,0,"",
6644,2005,1,"B",11157,2005,0,"",
6644,2006,1,"B",11157,2005,0,"",
6645,2005,1,"B",11523,2006,0,"",
6645,2006,1,"B",11523,2006,0,"",
6646,2005,1,"H",12256,2008,0,"",
6646,2006,1,"H",12256,2008,0,"",
6646,2007,1,"H",12256,2008,0,"",
6646,2008,1,"H",12256,2008,0,"",
6646,2009,1,"H",12256,2008,0,"",
6647,2004,1,"H",11892,2007,0,"",
6647,2005,1,"H",11892,2007,0,"",
6647,2006,1,"H",11892,2007,0,"",
6647,2007,1,"H",11892,2007,0,"",
6647,2008,1,"H",11892,2007,0,"",
6647,2009,1,"H",11892,2007,0,"",
6648,2004,1,"H",11162,2005,0,"",
6648,2005,1,"H",11162,2005,0,"",
6648,2006,1,"H",11162,2005,0,"",
6648,2007,1,"H",11162,2005,0,"",
6648,2008,1,"H",11162,2005,0,"",
6649,2004,1,"W",11894,2007,0,"",
6649,2005,1,"W",11894,2007,0,"",
6649,2006,1,"W",11894,2007,0,"",
6649,2007,1,"W",11894,2007,0,"",
6649,2008,1,"W",11894,2007,0,"",
6649,2009,1,"W",11894,2007,0,"",
6650,2004,1,"W",11163,2005,0,"",
6650,2005,1,"W",11163,2005,0,"",
6650,2006,1,"W",11163,2005,0,"",
6650,2007,1,"W",11163,2005,0,"",
6650,2008,1,"W",11163,2005,0,"",
6651,2004,1,"W",11164,2005,0,"",
6651,2005,1,"W",11164,2005,0,"",
6651,2006,1,"W",11164,2005,0,"",
6651,2007,1,"W",11164,2005,0,"",
6651,2008,1,"W",11164,2005,0,"",
6652,2004,1,"H",11895,,0,"",
6652,2008,1,"H",11895,,0,"",
6652,2009,1,"H",11895,,0,"",
6653,2004,1,"H",11164,2005,0,"",
6653,2005,1,"H",11164,2005,0,"",
6654,2009,1,"W",12260,,0,"",
6655,2008,1,"H",11531,,0,"",
6656,2005,1,"H",12262,2008,0,"",
6656,2006,1,"H",12262,2008,0,"",
6656,2007,1,"H",12262,2008,0,"",
6656,2008,1,"H",12262,2008,0,"",
6656,2009,1,"H",12262,2008,0,"",
6657,2004,1,"H",11533,2006,0,"",
6657,2005,1,"H",11533,2006,0,"",
6657,2006,1,"H",11533,2006,0,"",
6658,2007,1,"H",11533,,0,"",
6658,2008,1,"H",11533,,0,"",
6658,2009,1,"H",11533,,0,"",
6659,2004,1,"B",11169,2005,0,"",
6659,2005,1,"B",11169,2005,0,"",
6660,2005,1,"H",12267,2008,0,"",
6660,2006,1,"H",12267,2008,0,"",
6660,2007,1,"H",12267,2008,0,"",
6660,2008,1,"H",12267,2008,0,"",
6660,2009,1,"H",12267,2008,0,"",
6661,2007,1,"W",11538,,1,"Standard Diploma",14may2008
6661,2008,1,"W",11538,,1,"Standard Diploma",14may2008
6662,2005,1,"W",12269,2008,0,"",
6662,2006,1,"W",12269,2008,0,"",
6662,2007,1,"W",12269,2008,0,"",
6662,2008,1,"W",12269,2008,0,"",
6662,2009,1,"W",12269,2008,0,"",
6663,2009,1,"W",11905,,0,"",
6664,2004,1,"W",11176,2005,0,"",
6664,2005,1,"W",11176,2005,0,"",
6664,2006,1,"W",11176,2005,0,"",
6664,2007,1,"W",11176,2005,0,"",
6664,2008,1,"W",11176,2005,0,"",
6665,2005,1,"H",12273,2008,0,"",
6665,2006,1,"H",12273,2008,0,"",
6665,2007,1,"H",12273,2008,0,"",
6665,2008,1,"H",12273,2008,0,"",
6665,2009,1,"H",12273,2008,0,"",
6666,2009,1,"H",11909,,0,"",
6667,2008,1,"W",12275,2008,0,"",
6667,2009,1,"W",12275,2008,0,"",
6668,2004,1,"H",11180,2005,0,"",
6668,2005,1,"H",11180,2005,0,"",
6669,2004,1,"H",11180,2005,1,"Standard Diploma",14may2008
6669,2005,1,"H",11180,2005,1,"Standard Diploma",14may2008
6669,2006,1,"H",11180,2005,1,"Standard Diploma",14may2008
6669,2007,1,"H",11180,2005,1,"Standard Diploma",14may2008
6669,2008,1,"H",11180,2005,1,"Standard Diploma",14may2008
6670,2006,1,"W",11180,,1,"Standard Diploma",14may2008
6670,2007,1,"W",11180,,1,"Standard Diploma",14may2008
6670,2008,1,"W",11180,,1,"Standard Diploma",14may2008
6671,2004,1,"H",11181,2005,1,"Standard Diploma",14may2008
6671,2005,1,"H",11181,2005,1,"Standard Diploma",14may2008
6671,2006,1,"H",11181,2005,1,"Standard Diploma",14may2008
6671,2007,1,"H",11181,2005,1,"Standard Diploma",14may2008
6671,2008,1,"H",11181,2005,1,"Standard Diploma",14may2008
6672,2004,1,"M/O",11546,2006,0,"",
6672,2005,1,"M/O",11546,2006,0,"",
6672,2006,1,"M/O",11546,2006,0,"",
6672,2007,1,"M/O",11546,2006,0,"",
6673,2004,1,"W",11913,2007,0,"",
6673,2005,1,"W",11913,2007,0,"",
6673,2006,1,"W",11913,2007,0,"",
6673,2007,1,"W",11913,2007,0,"",
6673,2008,1,"W",11913,2007,0,"",
6673,2009,1,"W",11913,2007,0,"",
6674,2004,1,"H",12278,2008,0,"",
6674,2005,1,"H",12278,2008,0,"",
6674,2006,1,"H",12278,2008,0,"",
6674,2007,1,"H",12278,2008,0,"",
6674,2008,1,"H",12278,2008,0,"",
6674,2009,1,"H",12278,2008,0,"",
6675,2008,1,"B",12281,2008,0,"",
6676,2004,1,"W",11185,2005,0,"",
6676,2005,1,"W",11185,2005,0,"",
6677,2004,1,"H",11185,2005,0,"",
6677,2005,1,"H",11185,2005,0,"",
6677,2006,1,"H",11185,2005,0,"",
6678,2004,1,"H",11551,2006,0,"",
6678,2005,1,"H",11551,2006,0,"",
6678,2006,1,"H",11551,2006,0,"",
6678,2007,1,"H",11551,2006,0,"",
6679,2004,1,"H",11553,2006,0,"",
6679,2005,1,"H",11553,2006,0,"",
6679,2006,1,"H",11553,2006,0,"",
6679,2007,1,"H",11553,2006,0,"",
6679,2008,1,"H",11553,2006,0,"",
6679,2009,1,"H",11553,2006,0,"",
6680,2004,1,"M/O",12284,2008,0,"",
6680,2005,1,"M/O",12284,2008,0,"",
6680,2006,1,"M/O",12284,2008,0,"",
6680,2008,1,"M/O",12284,2008,0,"",
6681,2009,1,"A",11920,,0,"",
6682,2005,1,"H",12287,2008,0,"",
6682,2006,1,"H",12287,2008,0,"",
6682,2007,1,"H",12287,2008,0,"",
6682,2008,1,"H",12287,2008,0,"",
6682,2009,1,"H",12287,2008,0,"",
6683,2004,1,"M/O",11557,2006,0,"",
6683,2005,1,"M/O",11557,2006,0,"",
6683,2006,1,"M/O",11557,2006,0,"",
6684,2004,1,"H",11192,2005,1,"Standard Diploma",14may2008
6684,2005,1,"H",11192,2005,1,"Standard Diploma",14may2008
6684,2006,1,"H",11192,2005,1,"Standard Diploma",14may2008
6684,2007,1,"H",11192,2005,1,"Standard Diploma",14may2008
6684,2008,1,"H",11192,2005,1,"Standard Diploma",14may2008
6685,2008,1,"H",11923,,0,"",
6685,2009,1,"H",11923,,0,"",
6686,2004,1,"H",11558,2006,1,"Standard Diploma",17may2009
6686,2005,1,"H",11558,2006,1,"Standard Diploma",17may2009
6686,2006,1,"H",11558,2006,1,"Standard Diploma",17may2009
6686,2007,1,"H",11558,2006,1,"Standard Diploma",17may2009
6686,2008,1,"H",11558,2006,1,"Standard Diploma",17may2009
6686,2009,1,"H",11558,2006,1,"Standard Diploma",17may2009
6687,2007,1,"A",11194,,1,"Standard Diploma",14may2008
6687,2008,1,"A",11194,,1,"Standard Diploma",14may2008
6688,2004,1,"W",11195,2005,1,"Standard Diploma",14may2008
6688,2005,1,"W",11195,2005,1,"Standard Diploma",14may2008
6688,2006,1,"W",11195,2005,1,"Standard Diploma",14may2008
6688,2007,1,"W",11195,2005,1,"Standard Diploma",14may2008
6688,2008,1,"W",11195,2005,1,"Standard Diploma",14may2008
6689,2004,1,"W",11560,2006,1,"Standard Diploma",17may2009
6689,2005,1,"W",11560,2006,1,"Standard Diploma",17may2009
6689,2006,1,"W",11560,2006,1,"Standard Diploma",17may2009
6689,2007,1,"W",11560,2006,1,"Standard Diploma",17may2009
6689,2008,1,"W",11560,2006,1,"Standard Diploma",17may2009
6689,2009,1,"W",11560,2006,1,"Standard Diploma",17may2009
6690,2005,1,"H",12292,2008,0,"",
6690,2006,1,"H",12292,2008,0,"",
6690,2007,1,"H",12292,2008,0,"",
6690,2008,1,"H",12292,2008,0,"",
6690,2009,1,"H",12292,2008,0,"",
6691,2004,1,"H",11561,,0,"",
6691,2007,1,"H",11561,,0,"",
6692,2004,1,"W",11563,2006,1,"Standard Diploma",17may2009
6692,2005,1,"W",11563,2006,1,"Standard Diploma",17may2009
6692,2006,1,"W",11563,2006,1,"Standard Diploma",17may2009
6692,2007,1,"W",11563,2006,1,"Standard Diploma",17may2009
6692,2008,1,"W",11563,2006,1,"Standard Diploma",17may2009
6692,2009,1,"W",11563,2006,1,"Standard Diploma",17may2009
6693,2004,1,"W",11564,2006,0,"",
6693,2005,1,"W",11564,2006,0,"",
6693,2006,1,"W",11564,2006,0,"",
6693,2007,1,"W",11564,2006,0,"",
6694,2004,1,"B",11930,2007,0,"",
6694,2005,1,"B",11930,2007,0,"",
6694,2006,1,"B",11930,2007,0,"",
6694,2007,1,"B",11930,2007,0,"",
6694,2008,1,"B",11930,2007,0,"",
6694,2009,1,"B",11930,2007,0,"",
6695,2004,1,"W",11564,2006,0,"",
6695,2005,1,"W",11564,2006,0,"",
6695,2006,1,"W",11564,2006,0,"",
6695,2007,1,"W",11564,2006,0,"",
6696,2005,1,"H",12296,2008,0,"",
6696,2006,1,"H",12296,2008,0,"",
6696,2007,1,"H",12296,2008,0,"",
6696,2008,1,"H",12296,2008,0,"",
6697,2004,1,"M/O",11201,2005,0,"",
6697,2005,1,"M/O",11201,2005,0,"",
6698,2005,1,"M/O",12297,2008,0,"",
6698,2006,1,"M/O",12297,2008,0,"",
6698,2007,1,"M/O",12297,2008,0,"",
6698,2008,1,"M/O",12297,2008,0,"",
6699,2004,1,"H",11203,2005,1,"Standard Diploma",14may2008
6699,2005,1,"H",11203,2005,1,"Standard Diploma",14may2008
6699,2006,1,"H",11203,2005,1,"Standard Diploma",14may2008
6699,2007,1,"H",11203,2005,1,"Standard Diploma",14may2008
6699,2008,1,"H",11203,2005,1,"Standard Diploma",14may2008
6700,2005,1,"W",11568,2006,0,"",
6700,2006,1,"W",11568,2006,0,"",
6700,2007,1,"W",11568,2006,0,"",
6700,2008,1,"W",11568,2006,0,"",
6701,2004,1,"H",11935,2007,0,"",
6701,2007,1,"H",11935,2007,0,"",
6701,2008,1,"H",11935,2007,0,"",
6701,2009,1,"H",11935,2007,0,"",
6702,2005,1,"H",11569,2006,0,"",
6702,2006,1,"H",11569,2006,0,"",
6702,2007,1,"H",11569,2006,0,"",
6702,2008,1,"H",11569,2006,0,"",
6703,2004,1,"W",11204,2005,1,"Standard Diploma",14may2008
6703,2005,1,"W",11204,2005,1,"Standard Diploma",14may2008
6703,2006,1,"W",11204,2005,1,"Standard Diploma",14may2008
6703,2007,1,"W",11204,2005,1,"Standard Diploma",14may2008
6703,2008,1,"W",11204,2005,1,"Standard Diploma",14may2008
6704,2004,1,"H",11570,2006,1,"Standard Diploma",10jul2009
6704,2005,1,"H",11570,2006,1,"Standard Diploma",10jul2009
6704,2006,1,"H",11570,2006,1,"Standard Diploma",10jul2009
6704,2007,1,"H",11570,2006,1,"Standard Diploma",10jul2009
6704,2008,1,"H",11570,2006,1,"Standard Diploma",10jul2009
6704,2009,1,"H",11570,2006,1,"Standard Diploma",10jul2009
6705,2004,1,"H",11936,2007,0,"",
6705,2005,1,"H",11936,2007,0,"",
6705,2006,1,"H",11936,2007,0,"",
6705,2007,1,"H",11936,2007,0,"",
6705,2008,1,"H",11936,2007,0,"",
6706,2008,1,"M/O",11205,,0,"",
6707,2007,1,"H",12301,2008,0,"",
6707,2008,1,"H",12301,2008,0,"",
6707,2009,1,"H",12301,2008,0,"",
6708,2004,1,"B",11937,2007,0,"",
6708,2005,1,"B",11937,2007,0,"",
6708,2006,1,"B",11937,2007,0,"",
6708,2007,1,"B",11937,2007,0,"",
6708,2008,1,"B",11937,2007,0,"",
6708,2009,1,"B",11937,2007,0,"",
6709,2004,1,"B",11937,2007,0,"",
6709,2005,1,"B",11937,2007,0,"",
6709,2006,1,"B",11937,2007,0,"",
6709,2007,1,"B",11937,2007,0,"",
6709,2008,1,"B",11937,2007,0,"",
6709,2009,1,"B",11937,2007,0,"",
6710,2005,1,"H",12302,2008,0,"",
6710,2006,1,"H",12302,2008,0,"",
6710,2007,1,"H",12302,2008,0,"",
6710,2008,1,"H",12302,2008,0,"",
6710,2009,1,"H",12302,2008,0,"",
6711,2004,1,"H",11571,2006,0,"",
6711,2005,1,"H",11571,2006,0,"",
6711,2006,1,"H",11571,2006,0,"",
6711,2007,1,"H",11571,2006,0,"",
6712,2006,1,"H",11572,2006,0,"",
6713,2007,1,"H",11939,2007,0,"",
6714,2008,1,"H",12304,2008,0,"",
6714,2009,1,"H",12304,2008,0,"",
6715,2004,1,"W",11939,2007,0,"",
6715,2005,1,"W",11939,2007,0,"",
6715,2006,1,"W",11939,2007,0,"",
6715,2007,1,"W",11939,2007,0,"",
6715,2008,1,"W",11939,2007,0,"",
6715,2009,1,"W",11939,2007,0,"",
6716,2004,1,"W",11209,2005,0,"",
6716,2005,1,"W",11209,2005,0,"",
6717,2006,1,"W",11209,,1,"Standard Diploma",14may2008
6717,2007,1,"W",11209,,1,"Standard Diploma",14may2008
6717,2008,1,"W",11209,,1,"Standard Diploma",14may2008
6718,2006,1,"W",11577,2006,0,"",
6719,2006,1,"H",12309,2008,0,"",
6719,2007,1,"H",12309,2008,0,"",
6719,2008,1,"H",12309,2008,0,"",
6719,2009,1,"H",12309,2008,0,"",
6720,2004,1,"W",11578,2006,1,"Standard Diploma",17may2009
6720,2005,1,"W",11578,2006,1,"Standard Diploma",17may2009
6720,2006,1,"W",11578,2006,1,"Standard Diploma",17may2009
6720,2007,1,"W",11578,2006,1,"Standard Diploma",17may2009
6720,2008,1,"W",11578,2006,1,"Standard Diploma",17may2009
6720,2009,1,"W",11578,2006,1,"Standard Diploma",17may2009
6721,2004,1,"A",11214,2005,1,"Standard Diploma",14may2008
6721,2005,1,"A",11214,2005,1,"Standard Diploma",14may2008
6721,2006,1,"A",11214,2005,1,"Standard Diploma",14may2008
6721,2007,1,"A",11214,2005,1,"Standard Diploma",14may2008
6721,2008,1,"A",11214,2005,1,"Standard Diploma",14may2008
6722,2004,1,"H",11945,2007,0,"",
6722,2005,1,"H",11945,2007,0,"",
6722,2006,1,"H",11945,2007,0,"",
6722,2007,1,"H",11945,2007,0,"",
6722,2008,1,"H",11945,2007,0,"",
6722,2009,1,"H",11945,2007,0,"",
6723,2004,1,"H",11946,2007,0,"",
6723,2005,1,"H",11946,2007,0,"",
6723,2006,1,"H",11946,2007,0,"",
6723,2007,1,"H",11946,2007,0,"",
6723,2008,1,"H",11946,2007,0,"",
6723,2009,1,"H",11946,2007,0,"",
6724,2004,1,"W",11215,2005,1,"Standard Diploma",14may2008
6724,2005,1,"W",11215,2005,1,"Standard Diploma",14may2008
6724,2006,1,"W",11215,2005,1,"Standard Diploma",14may2008
6724,2007,1,"W",11215,2005,1,"Standard Diploma",14may2008
6724,2008,1,"W",11215,2005,1,"Standard Diploma",14may2008
6725,2004,1,"H",11215,2005,0,"",
6725,2005,1,"H",11215,2005,0,"",
6726,2004,1,"H",11216,2005,0,"",
6726,2005,1,"H",11216,2005,0,"",
6727,2004,1,"W",11216,2005,1,"Standard Diploma",14may2008
6727,2005,1,"W",11216,2005,1,"Standard Diploma",14may2008
6727,2006,1,"W",11216,2005,1,"Standard Diploma",14may2008
6727,2007,1,"W",11216,2005,1,"Standard Diploma",14may2008
6727,2008,1,"W",11216,2005,1,"Standard Diploma",14may2008
6728,2004,1,"H",11947,2007,0,"",
6728,2005,1,"H",11947,2007,0,"",
6728,2007,1,"H",11947,2007,0,"",
6729,2007,1,"W",11218,,0,"",
6729,2008,1,"W",11218,,0,"",
6730,2008,1,"B",12314,2008,0,"",
6730,2009,1,"B",12314,2008,0,"",
6731,2005,1,"H",12315,2008,0,"",
6731,2006,1,"H",12315,2008,0,"",
6731,2007,1,"H",12315,2008,0,"",
6731,2008,1,"H",12315,2008,0,"",
6731,2009,1,"H",12315,2008,0,"",
6732,2005,1,"W",12318,2008,0,"",
6732,2006,1,"W",12318,2008,0,"",
6732,2007,1,"W",12318,2008,0,"",
6732,2008,1,"W",12318,2008,0,"",
6732,2009,1,"W",12318,2008,0,"",
6733,2007,1,"W",11587,,0,"",
6733,2008,1,"W",11587,,0,"",
6733,2009,1,"W",11587,,0,"",
6734,2008,1,"H",11587,,0,"",
6735,2007,1,"H",11588,,0,"",
6736,2004,1,"H",11224,2005,0,"",
6736,2005,1,"H",11224,2005,0,"",
6737,2005,1,"W",12321,2008,0,"",
6737,2006,1,"W",12321,2008,0,"",
6737,2007,1,"W",12321,2008,0,"",
6737,2008,1,"W",12321,2008,0,"",
6737,2009,1,"W",12321,2008,0,"",
6738,2006,1,"H",11595,2006,0,"",
6738,2007,1,"H",11595,2006,0,"",
6739,2005,1,"B",12328,2008,0,"",
6739,2006,1,"B",12328,2008,0,"",
6739,2007,1,"B",12328,2008,0,"",
6739,2008,1,"B",12328,2008,0,"",
6739,2009,1,"B",12328,2008,0,"",
6740,2004,1,"H",11233,2005,0,"",
6740,2005,1,"H",11233,2005,0,"",
6740,2006,1,"H",11233,2005,0,"",
6741,2004,1,"H",11233,2005,1,"Standard Diploma",14may2008
6741,2005,1,"H",11233,2005,1,"Standard Diploma",14may2008
6741,2006,1,"H",11233,2005,1,"Standard Diploma",14may2008
6741,2007,1,"H",11233,2005,1,"Standard Diploma",14may2008
6741,2008,1,"H",11233,2005,1,"Standard Diploma",14may2008
6742,2007,1,"H",11964,2007,0,"",
6742,2008,1,"H",11964,2007,0,"",
6742,2009,1,"H",11964,2007,0,"",
6743,2006,1,"W",12330,2008,0,"",
6743,2007,1,"W",12330,2008,0,"",
6743,2008,1,"W",12330,2008,0,"",
6744,2004,1,"W",11600,2006,1,"Standard Diploma",17may2009
6744,2005,1,"W",11600,2006,1,"Standard Diploma",17may2009
6744,2006,1,"W",11600,2006,1,"Standard Diploma",17may2009
6744,2007,1,"W",11600,2006,1,"Standard Diploma",17may2009
6744,2008,1,"W",11600,2006,1,"Standard Diploma",17may2009
6744,2009,1,"W",11600,2006,1,"Standard Diploma",17may2009
6745,2005,1,"H",12334,2008,0,"",
6745,2006,1,"H",12334,2008,0,"",
6745,2007,1,"H",12334,2008,0,"",
6745,2008,1,"H",12334,2008,0,"",
6745,2009,1,"H",12334,2008,0,"",
6746,2005,1,"H",12334,2008,0,"",
6746,2006,1,"H",12334,2008,0,"",
6746,2007,1,"H",12334,2008,0,"",
6746,2008,1,"H",12334,2008,0,"",
6746,2009,1,"H",12334,2008,0,"",
6747,2004,1,"H",11239,2005,0,"",
6747,2005,1,"H",11239,2005,0,"",
6747,2006,1,"H",11239,2005,0,"",
6748,2004,1,"A",11605,2006,0,"",
6748,2005,1,"A",11605,2006,0,"",
6748,2006,1,"A",11605,2006,0,"",
6748,2007,1,"A",11605,2006,0,"",
6748,2008,1,"A",11605,2006,0,"",
6749,2004,1,"H",11972,2007,0,"",
6749,2005,1,"H",11972,2007,0,"",
6749,2006,1,"H",11972,2007,0,"",
6749,2007,1,"H",11972,2007,0,"",
6749,2008,1,"H",11972,2007,0,"",
6749,2009,1,"H",11972,2007,0,"",
6750,2004,1,"H",11608,2006,0,"",
6750,2005,1,"H",11608,2006,0,"",
6750,2006,1,"H",11608,2006,0,"",
6750,2007,1,"H",11608,2006,0,"",
6751,2004,1,"W",11243,2005,1,"Standard Diploma",14may2008
6751,2005,1,"W",11243,2005,1,"Standard Diploma",14may2008
6751,2006,1,"W",11243,2005,1,"Standard Diploma",14may2008
6751,2007,1,"W",11243,2005,1,"Standard Diploma",14may2008
6751,2008,1,"W",11243,2005,1,"Standard Diploma",14may2008
6752,2008,1,"B",11245,,1,"Standard Diploma",14may2008
6753,2004,1,"W",11249,2005,1,"Standard Diploma",14may2008
6753,2005,1,"W",11249,2005,1,"Standard Diploma",14may2008
6753,2006,1,"W",11249,2005,1,"Standard Diploma",14may2008
6753,2007,1,"W",11249,2005,1,"Standard Diploma",14may2008
6753,2008,1,"W",11249,2005,1,"Standard Diploma",14may2008
6754,2005,1,"B",12346,2008,0,"",
6754,2007,1,"B",12346,2008,0,"",
6754,2008,1,"B",12346,2008,0,"",
6754,2009,1,"B",12346,2008,0,"",
6755,2005,1,"H",12347,2008,0,"",
6755,2006,1,"H",12347,2008,0,"",
6755,2007,1,"H",12347,2008,0,"",
6755,2008,1,"H",12347,2008,0,"",
6755,2009,1,"H",12347,2008,0,"",
6756,2005,1,"W",12347,2008,0,"",
6756,2006,1,"W",12347,2008,0,"",
6756,2007,1,"W",12347,2008,0,"",
6756,2008,1,"W",12347,2008,0,"",
6756,2009,1,"W",12347,2008,0,"",
6757,2007,1,"W",11251,,0,"",
6758,2009,1,"W",11983,,0,"",
6759,2007,1,"H",12348,2008,0,"",
6759,2008,1,"H",12348,2008,0,"",
6760,2006,1,"H",12348,2008,0,"",
6760,2007,1,"H",12348,2008,0,"",
6760,2008,1,"H",12348,2008,0,"",
6761,2005,1,"H",12348,2008,0,"",
6761,2006,1,"H",12348,2008,0,"",
6761,2007,1,"H",12348,2008,0,"",
6761,2008,1,"H",12348,2008,0,"",
6761,2009,1,"H",12348,2008,0,"",
6762,2004,1,"H",11619,2006,1,"Standard Diploma",17may2009
6762,2005,1,"H",11619,2006,1,"Standard Diploma",17may2009
6762,2006,1,"H",11619,2006,1,"Standard Diploma",17may2009
6762,2007,1,"H",11619,2006,1,"Standard Diploma",17may2009
6762,2008,1,"H",11619,2006,1,"Standard Diploma",17may2009
6762,2009,1,"H",11619,2006,1,"Standard Diploma",17may2009
6763,2004,1,"B",11619,2006,0,"",
6763,2005,1,"B",11619,2006,0,"",
6763,2006,1,"B",11619,2006,0,"",
